record,beat_index,sampling_frequency,target_onset,target_fiducial,target_offset,predicted_onset,predicted_offset,success,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms,family,method,channel,guide_parameter,selection_ratio
sel16265,25,250.0,154997,155013,155020,155004,155054,1,28.0,136.0,108.0,82.0,hcrd,hcrd_quadratic,1,100.0,0.2
sel16265,25,250.0,154997,155013,155020,155009,155058,1,48.0,152.0,104.0,100.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sel16265,25,250.0,154997,155013,155020,155000,155028,1,12.0,32.0,20.0,22.0,hcrd,hcrd_raw,1,0.0,0.3
sel16265,25,250.0,154997,155013,155020,155001,155020,1,16.0,0.0,-16.0,8.0,hcrd,hcrd_gaussian,1,1.0,0.3
sel16265,25,250.0,154997,155013,155020,155005,155021,1,32.0,4.0,-28.0,18.0,hcrd,hcrd_gaussian,1,2.0,0.3
sel16265,25,250.0,154997,155013,155020,155003,155051,1,24.0,124.0,100.0,74.0,hcrd,hcrd_gaussian,1,4.0,0.3
sel16265,25,250.0,154997,155013,155020,155001,155020,1,16.0,0.0,-16.0,8.0,hcrd,hcrd_quadratic,1,1.0,0.3
sel16265,25,250.0,154997,155013,155020,155005,155029,1,32.0,36.0,4.0,34.0,hcrd,hcrd_quadratic,1,10.0,0.3
sel16265,25,250.0,154997,155013,155020,155004,155054,1,28.0,136.0,108.0,82.0,hcrd,hcrd_quadratic,1,100.0,0.3
sel16265,25,250.0,154997,155013,155020,155009,155058,1,48.0,152.0,104.0,100.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sel16265,25,250.0,154997,155013,155020,155003,155024,1,24.0,16.0,-8.0,20.0,derivative,derivative_threshold,1,1.0,0.05
sel16265,25,250.0,154997,155013,155020,155003,155023,1,24.0,12.0,-12.0,18.0,derivative,derivative_threshold,1,1.0,0.1
sel16265,25,250.0,154997,155013,155020,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.2
sel16265,25,250.0,154997,155013,155020,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.3
sel16265,25,250.0,154997,155013,155020,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,2.0,0.05
sel16265,25,250.0,154997,155013,155020,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,2.0,0.1
sel16265,25,250.0,154997,155013,155020,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,2.0,0.2
sel16265,25,250.0,154997,155013,155020,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,2.0,0.3
sel16265,25,250.0,154997,155013,155020,155006,155030,1,36.0,40.0,4.0,38.0,derivative,derivative_threshold,1,4.0,0.05
sel16265,25,250.0,154997,155013,155020,155012,155029,1,60.0,36.0,-24.0,48.0,derivative,derivative_threshold,1,4.0,0.1
sel16265,25,250.0,154997,155013,155020,155012,155020,1,60.0,0.0,-60.0,30.0,derivative,derivative_threshold,1,4.0,0.2
sel16265,25,250.0,154997,155013,155020,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,4.0,0.3
sel16265,26,250.0,155188,155206,155212,155191,155212,1,12.0,0.0,-12.0,6.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sel16265,26,250.0,155188,155206,155212,155191,155214,1,12.0,8.0,-4.0,10.0,hcrd,hcrd_raw,0,0.0,0.1
sel16265,26,250.0,155188,155206,155212,155189,155214,1,4.0,8.0,4.0,6.0,hcrd,hcrd_gaussian,0,1.0,0.1
sel16265,26,250.0,155188,155206,155212,155194,155216,1,24.0,16.0,-8.0,20.0,hcrd,hcrd_gaussian,0,2.0,0.1
sel16265,26,250.0,155188,155206,155212,155190,155232,1,8.0,80.0,72.0,44.0,hcrd,hcrd_gaussian,0,4.0,0.1
sel16265,26,250.0,155188,155206,155212,155189,155214,1,4.0,8.0,4.0,6.0,hcrd,hcrd_quadratic,0,1.0,0.1
sel16265,26,250.0,155188,155206,155212,155186,155216,1,-8.0,16.0,24.0,12.0,hcrd,hcrd_quadratic,0,10.0,0.1
sel16265,26,250.0,155188,155206,155212,155189,155225,1,4.0,52.0,48.0,28.0,hcrd,hcrd_quadratic,0,100.0,0.1
sel16265,26,250.0,155188,155206,155212,155171,155239,1,-68.0,108.0,176.0,88.0,hcrd,hcrd_quadratic,0,1000.0,0.1
sel16265,26,250.0,155188,155206,155212,155195,155214,1,28.0,8.0,-20.0,18.0,hcrd,hcrd_raw,0,0.0,0.2
sel16265,26,250.0,155188,155206,155212,155195,155214,1,28.0,8.0,-20.0,18.0,hcrd,hcrd_gaussian,0,1.0,0.2
sel16265,26,250.0,155188,155206,155212,155194,155216,1,24.0,16.0,-8.0,20.0,hcrd,hcrd_gaussian,0,2.0,0.2
sel16265,26,250.0,155188,155206,155212,155190,155232,1,8.0,80.0,72.0,44.0,hcrd,hcrd_gaussian,0,4.0,0.2
sel16265,26,250.0,155188,155206,155212,155195,155214,1,28.0,8.0,-20.0,18.0,hcrd,hcrd_quadratic,0,1.0,0.2
sel16265,26,250.0,155188,155206,155212,155194,155216,1,24.0,16.0,-8.0,20.0,hcrd,hcrd_quadratic,0,10.0,0.2
sel16265,26,250.0,155188,155206,155212,155189,155225,1,4.0,52.0,48.0,28.0,hcrd,hcrd_quadratic,0,100.0,0.2
sel16265,26,250.0,155188,155206,155212,155171,155239,1,-68.0,108.0,176.0,88.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sel16265,26,250.0,155188,155206,155212,155195,155214,1,28.0,8.0,-20.0,18.0,hcrd,hcrd_raw,0,0.0,0.3
sel16265,26,250.0,155188,155206,155212,155195,155214,1,28.0,8.0,-20.0,18.0,hcrd,hcrd_gaussian,0,1.0,0.3
sel16265,26,250.0,155188,155206,155212,155194,155216,1,24.0,16.0,-8.0,20.0,hcrd,hcrd_gaussian,0,2.0,0.3
sel16265,26,250.0,155188,155206,155212,155190,155232,1,8.0,80.0,72.0,44.0,hcrd,hcrd_gaussian,0,4.0,0.3
sel16265,26,250.0,155188,155206,155212,155195,155214,1,28.0,8.0,-20.0,18.0,hcrd,hcrd_quadratic,0,1.0,0.3
sel16265,26,250.0,155188,155206,155212,155194,155216,1,24.0,16.0,-8.0,20.0,hcrd,hcrd_quadratic,0,10.0,0.3
sel16265,26,250.0,155188,155206,155212,155189,155225,1,4.0,52.0,48.0,28.0,hcrd,hcrd_quadratic,0,100.0,0.3
sel16265,26,250.0,155188,155206,155212,155171,155239,1,-68.0,108.0,176.0,88.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sel16265,26,250.0,155188,155206,155212,155191,155213,1,12.0,4.0,-8.0,8.0,derivative,derivative_threshold,0,1.0,0.05
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,1.0,0.1
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,1.0,0.2
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,1.0,0.3
sel16265,26,250.0,155188,155206,155212,155196,155214,1,32.0,8.0,-24.0,20.0,derivative,derivative_threshold,0,2.0,0.05
sel16265,26,250.0,155188,155206,155212,155196,155214,1,32.0,8.0,-24.0,20.0,derivative,derivative_threshold,0,2.0,0.1
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,2.0,0.2
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,2.0,0.3
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.05
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.1
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.2
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.3
sel16265,26,250.0,155188,155206,155212,155191,155217,1,12.0,20.0,8.0,16.0,official_ecgpuwave,official_pu1,1,0.0,0.0
sel16265,26,250.0,155188,155206,155212,155194,155222,1,24.0,40.0,16.0,32.0,hcrd,hcrd_raw,1,0.0,0.1
sel16265,26,250.0,155188,155206,155212,155194,155222,1,24.0,40.0,16.0,32.0,hcrd,hcrd_gaussian,1,1.0,0.1
sel16265,26,250.0,155188,155206,155212,155193,155222,1,20.0,40.0,20.0,30.0,hcrd,hcrd_gaussian,1,2.0,0.1
sel16265,26,250.0,155188,155206,155212,155189,155232,1,4.0,80.0,76.0,42.0,hcrd,hcrd_gaussian,1,4.0,0.1
sel16265,26,250.0,155188,155206,155212,155194,155222,1,24.0,40.0,16.0,32.0,hcrd,hcrd_quadratic,1,1.0,0.1
sel16265,26,250.0,155188,155206,155212,155192,155223,1,16.0,44.0,28.0,30.0,hcrd,hcrd_quadratic,1,10.0,0.1
sel16265,26,250.0,155188,155206,155212,155188,155232,1,0.0,80.0,80.0,40.0,hcrd,hcrd_quadratic,1,100.0,0.1
sel16265,26,250.0,155188,155206,155212,155171,155251,1,-68.0,156.0,224.0,112.0,hcrd,hcrd_quadratic,1,1000.0,0.1
sel16265,26,250.0,155188,155206,155212,155194,155214,1,24.0,8.0,-16.0,16.0,hcrd,hcrd_raw,1,0.0,0.2
sel16265,26,250.0,155188,155206,155212,155194,155214,1,24.0,8.0,-16.0,16.0,hcrd,hcrd_gaussian,1,1.0,0.2
sel16265,26,250.0,155188,155206,155212,155198,155215,1,40.0,12.0,-28.0,26.0,hcrd,hcrd_gaussian,1,2.0,0.2
sel16265,26,250.0,155188,155206,155212,155196,155232,1,32.0,80.0,48.0,56.0,hcrd,hcrd_gaussian,1,4.0,0.2
sel16265,26,250.0,155188,155206,155212,155194,155222,1,24.0,40.0,16.0,32.0,hcrd,hcrd_quadratic,1,1.0,0.2
sel16265,26,250.0,155188,155206,155212,155192,155223,1,16.0,44.0,28.0,30.0,hcrd,hcrd_quadratic,1,10.0,0.2
sel16265,26,250.0,155188,155206,155212,155197,155232,1,36.0,80.0,44.0,58.0,hcrd,hcrd_quadratic,1,100.0,0.2
sel16265,26,250.0,155188,155206,155212,155202,155251,1,56.0,156.0,100.0,106.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sel16265,26,250.0,155188,155206,155212,155194,155214,1,24.0,8.0,-16.0,16.0,hcrd,hcrd_raw,1,0.0,0.3
sel16265,26,250.0,155188,155206,155212,155199,155214,1,44.0,8.0,-36.0,26.0,hcrd,hcrd_gaussian,1,1.0,0.3
sel16265,26,250.0,155188,155206,155212,155198,155215,1,40.0,12.0,-28.0,26.0,hcrd,hcrd_gaussian,1,2.0,0.3
sel16265,26,250.0,155188,155206,155212,155196,155232,1,32.0,80.0,48.0,56.0,hcrd,hcrd_gaussian,1,4.0,0.3
sel16265,26,250.0,155188,155206,155212,155199,155214,1,44.0,8.0,-36.0,26.0,hcrd,hcrd_quadratic,1,1.0,0.3
sel16265,26,250.0,155188,155206,155212,155198,155215,1,40.0,12.0,-28.0,26.0,hcrd,hcrd_quadratic,1,10.0,0.3
sel16265,26,250.0,155188,155206,155212,155197,155219,1,36.0,28.0,-8.0,32.0,hcrd,hcrd_quadratic,1,100.0,0.3
sel16265,26,250.0,155188,155206,155212,155202,155251,1,56.0,156.0,100.0,106.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sel16265,26,250.0,155188,155206,155212,155201,155212,1,52.0,0.0,-52.0,26.0,derivative,derivative_threshold,1,1.0,0.05
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.1
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.2
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.3
sel16265,26,250.0,155188,155206,155212,155195,155219,1,28.0,28.0,0.0,28.0,derivative,derivative_threshold,1,2.0,0.05
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,2.0,0.1
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,2.0,0.2
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,2.0,0.3
sel16265,26,250.0,155188,155206,155212,155199,155215,1,44.0,12.0,-32.0,28.0,derivative,derivative_threshold,1,4.0,0.05
sel16265,26,250.0,155188,155206,155212,155199,155215,1,44.0,12.0,-32.0,28.0,derivative,derivative_threshold,1,4.0,0.1
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,4.0,0.2
sel16265,26,250.0,155188,155206,155212,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,4.0,0.3
sel16265,27,250.0,155376,155393,155402,155378,155399,1,8.0,-12.0,-20.0,10.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sel16265,27,250.0,155376,155393,155402,155376,155400,1,0.0,-8.0,-8.0,4.0,hcrd,hcrd_raw,0,0.0,0.1
sel16265,27,250.0,155376,155393,155402,155376,155401,1,0.0,-4.0,-4.0,2.0,hcrd,hcrd_gaussian,0,1.0,0.1
sel16265,27,250.0,155376,155393,155402,155381,155403,1,20.0,4.0,-16.0,12.0,hcrd,hcrd_gaussian,0,2.0,0.1
sel16265,27,250.0,155376,155393,155402,155377,155422,1,4.0,80.0,76.0,42.0,hcrd,hcrd_gaussian,0,4.0,0.1
sel16265,27,250.0,155376,155393,155402,155376,155401,1,0.0,-4.0,-4.0,2.0,hcrd,hcrd_quadratic,0,1.0,0.1
sel16265,27,250.0,155376,155393,155402,155373,155404,1,-12.0,8.0,20.0,10.0,hcrd,hcrd_quadratic,0,10.0,0.1
sel16265,27,250.0,155376,155393,155402,155376,155413,1,0.0,44.0,44.0,22.0,hcrd,hcrd_quadratic,0,100.0,0.1
sel16265,27,250.0,155376,155393,155402,155358,155424,1,-72.0,88.0,160.0,80.0,hcrd,hcrd_quadratic,0,1000.0,0.1
sel16265,27,250.0,155376,155393,155402,155382,155400,1,24.0,-8.0,-32.0,16.0,hcrd,hcrd_raw,0,0.0,0.2
sel16265,27,250.0,155376,155393,155402,155382,155401,1,24.0,-4.0,-28.0,14.0,hcrd,hcrd_gaussian,0,1.0,0.2
sel16265,27,250.0,155376,155393,155402,155381,155403,1,20.0,4.0,-16.0,12.0,hcrd,hcrd_gaussian,0,2.0,0.2
sel16265,27,250.0,155376,155393,155402,155377,155422,1,4.0,80.0,76.0,42.0,hcrd,hcrd_gaussian,0,4.0,0.2
sel16265,27,250.0,155376,155393,155402,155382,155401,1,24.0,-4.0,-28.0,14.0,hcrd,hcrd_quadratic,0,1.0,0.2
sel16265,27,250.0,155376,155393,155402,155381,155404,1,20.0,8.0,-12.0,14.0,hcrd,hcrd_quadratic,0,10.0,0.2
sel16265,27,250.0,155376,155393,155402,155376,155413,1,0.0,44.0,44.0,22.0,hcrd,hcrd_quadratic,0,100.0,0.2
sel16265,27,250.0,155376,155393,155402,155358,155424,1,-72.0,88.0,160.0,80.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sel16265,27,250.0,155376,155393,155402,155382,155400,1,24.0,-8.0,-32.0,16.0,hcrd,hcrd_raw,0,0.0,0.3
sel16265,27,250.0,155376,155393,155402,155382,155401,1,24.0,-4.0,-28.0,14.0,hcrd,hcrd_gaussian,0,1.0,0.3
sel16265,27,250.0,155376,155393,155402,155381,155403,1,20.0,4.0,-16.0,12.0,hcrd,hcrd_gaussian,0,2.0,0.3
sel16265,27,250.0,155376,155393,155402,155377,155422,1,4.0,80.0,76.0,42.0,hcrd,hcrd_gaussian,0,4.0,0.3
sel16265,27,250.0,155376,155393,155402,155382,155401,1,24.0,-4.0,-28.0,14.0,hcrd,hcrd_quadratic,0,1.0,0.3
sel16265,27,250.0,155376,155393,155402,155381,155404,1,20.0,8.0,-12.0,14.0,hcrd,hcrd_quadratic,0,10.0,0.3
sel16265,27,250.0,155376,155393,155402,155376,155413,1,0.0,44.0,44.0,22.0,hcrd,hcrd_quadratic,0,100.0,0.3
sel16265,27,250.0,155376,155393,155402,155358,155424,1,-72.0,88.0,160.0,80.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sel16265,27,250.0,155376,155393,155402,155378,155400,1,8.0,-8.0,-16.0,8.0,derivative,derivative_threshold,0,1.0,0.05
sel16265,27,250.0,155376,155393,155402,155379,155400,1,12.0,-8.0,-20.0,10.0,derivative,derivative_threshold,0,1.0,0.1
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,1.0,0.2
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,1.0,0.3
sel16265,27,250.0,155376,155393,155402,155383,155402,1,28.0,0.0,-28.0,14.0,derivative,derivative_threshold,0,2.0,0.05
sel16265,27,250.0,155376,155393,155402,155383,155401,1,28.0,-4.0,-32.0,16.0,derivative,derivative_threshold,0,2.0,0.1
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,2.0,0.2
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,2.0,0.3
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.05
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.1
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.2
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.3
sel16265,27,250.0,155376,155393,155402,155378,155404,1,8.0,8.0,0.0,8.0,official_ecgpuwave,official_pu1,1,0.0,0.0
sel16265,27,250.0,155376,155393,155402,155392,155412,1,64.0,40.0,-24.0,52.0,hcrd,hcrd_raw,1,0.0,0.1
sel16265,27,250.0,155376,155393,155402,155381,155412,1,20.0,40.0,20.0,30.0,hcrd,hcrd_gaussian,1,1.0,0.1
sel16265,27,250.0,155376,155393,155402,155371,155412,1,-20.0,40.0,60.0,30.0,hcrd,hcrd_gaussian,1,2.0,0.1
sel16265,27,250.0,155376,155393,155402,155377,155426,1,4.0,96.0,92.0,50.0,hcrd,hcrd_gaussian,1,4.0,0.1
sel16265,27,250.0,155376,155393,155402,155381,155407,1,20.0,20.0,0.0,20.0,hcrd,hcrd_quadratic,1,1.0,0.1
sel16265,27,250.0,155376,155393,155402,155380,155411,1,16.0,36.0,20.0,26.0,hcrd,hcrd_quadratic,1,10.0,0.1
sel16265,27,250.0,155376,155393,155402,155377,155420,1,4.0,72.0,68.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.1
sel16265,27,250.0,155376,155393,155402,155389,155438,1,52.0,144.0,92.0,98.0,hcrd,hcrd_quadratic,1,1000.0,0.1
sel16265,27,250.0,155376,155393,155402,155392,155412,1,64.0,40.0,-24.0,52.0,hcrd,hcrd_raw,1,0.0,0.2
sel16265,27,250.0,155376,155393,155402,155381,155412,1,20.0,40.0,20.0,30.0,hcrd,hcrd_gaussian,1,1.0,0.2
sel16265,27,250.0,155376,155393,155402,155381,155412,1,20.0,40.0,20.0,30.0,hcrd,hcrd_gaussian,1,2.0,0.2
sel16265,27,250.0,155376,155393,155402,155377,155426,1,4.0,96.0,92.0,50.0,hcrd,hcrd_gaussian,1,4.0,0.2
sel16265,27,250.0,155376,155393,155402,155381,155407,1,20.0,20.0,0.0,20.0,hcrd,hcrd_quadratic,1,1.0,0.2
sel16265,27,250.0,155376,155393,155402,155380,155411,1,16.0,36.0,20.0,26.0,hcrd,hcrd_quadratic,1,10.0,0.2
sel16265,27,250.0,155376,155393,155402,155377,155420,1,4.0,72.0,68.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.2
sel16265,27,250.0,155376,155393,155402,155389,155438,1,52.0,144.0,92.0,98.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sel16265,27,250.0,155376,155393,155402,155392,155412,1,64.0,40.0,-24.0,52.0,hcrd,hcrd_raw,1,0.0,0.3
sel16265,27,250.0,155376,155393,155402,155381,155412,1,20.0,40.0,20.0,30.0,hcrd,hcrd_gaussian,1,1.0,0.3
sel16265,27,250.0,155376,155393,155402,155386,155412,1,40.0,40.0,0.0,40.0,hcrd,hcrd_gaussian,1,2.0,0.3
sel16265,27,250.0,155376,155393,155402,155384,155426,1,32.0,96.0,64.0,64.0,hcrd,hcrd_gaussian,1,4.0,0.3
sel16265,27,250.0,155376,155393,155402,155381,155407,1,20.0,20.0,0.0,20.0,hcrd,hcrd_quadratic,1,1.0,0.3
sel16265,27,250.0,155376,155393,155402,155385,155411,1,36.0,36.0,0.0,36.0,hcrd,hcrd_quadratic,1,10.0,0.3
sel16265,27,250.0,155376,155393,155402,155390,155420,1,56.0,72.0,16.0,64.0,hcrd,hcrd_quadratic,1,100.0,0.3
sel16265,27,250.0,155376,155393,155402,155389,155438,1,52.0,144.0,92.0,98.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.05
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.1
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.2
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.3
sel16265,27,250.0,155376,155393,155402,155388,155407,1,48.0,20.0,-28.0,34.0,derivative,derivative_threshold,1,2.0,0.05
sel16265,27,250.0,155376,155393,155402,155388,155406,1,48.0,16.0,-32.0,32.0,derivative,derivative_threshold,1,2.0,0.1
sel16265,27,250.0,155376,155393,155402,155388,155400,1,48.0,-8.0,-56.0,28.0,derivative,derivative_threshold,1,2.0,0.2
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,2.0,0.3
sel16265,27,250.0,155376,155393,155402,155380,155411,1,16.0,36.0,20.0,26.0,derivative,derivative_threshold,1,4.0,0.05
sel16265,27,250.0,155376,155393,155402,155387,155401,1,44.0,-4.0,-48.0,24.0,derivative,derivative_threshold,1,4.0,0.1
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,4.0,0.2
sel16265,27,250.0,155376,155393,155402,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,4.0,0.3
sel16265,28,250.0,155559,155575,155584,155558,155581,1,-4.0,-12.0,-8.0,8.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sel16265,28,250.0,155559,155575,155584,155556,155582,1,-12.0,-8.0,4.0,10.0,hcrd,hcrd_raw,0,0.0,0.1
sel16265,28,250.0,155559,155575,155584,155556,155583,1,-12.0,-4.0,8.0,8.0,hcrd,hcrd_gaussian,0,1.0,0.1
sel16265,28,250.0,155559,155575,155584,155563,155585,1,16.0,4.0,-12.0,10.0,hcrd,hcrd_gaussian,0,2.0,0.1
sel16265,28,250.0,155559,155575,155584,155559,155607,1,0.0,92.0,92.0,46.0,hcrd,hcrd_gaussian,0,4.0,0.1
sel16265,28,250.0,155559,155575,155584,155558,155583,1,-4.0,-4.0,0.0,4.0,hcrd,hcrd_quadratic,0,1.0,0.1
sel16265,28,250.0,155559,155575,155584,155562,155586,1,12.0,8.0,-4.0,10.0,hcrd,hcrd_quadratic,0,10.0,0.1
sel16265,28,250.0,155559,155575,155584,155558,155594,1,-4.0,40.0,44.0,22.0,hcrd,hcrd_quadratic,0,100.0,0.1
sel16265,28,250.0,155559,155575,155584,155540,155608,1,-76.0,96.0,172.0,86.0,hcrd,hcrd_quadratic,0,1000.0,0.1
sel16265,28,250.0,155559,155575,155584,155556,155582,1,-12.0,-8.0,4.0,10.0,hcrd,hcrd_raw,0,0.0,0.2
sel16265,28,250.0,155559,155575,155584,155564,155583,1,20.0,-4.0,-24.0,12.0,hcrd,hcrd_gaussian,0,1.0,0.2
sel16265,28,250.0,155559,155575,155584,155563,155585,1,16.0,4.0,-12.0,10.0,hcrd,hcrd_gaussian,0,2.0,0.2
sel16265,28,250.0,155559,155575,155584,155559,155607,1,0.0,92.0,92.0,46.0,hcrd,hcrd_gaussian,0,4.0,0.2
sel16265,28,250.0,155559,155575,155584,155564,155583,1,20.0,-4.0,-24.0,12.0,hcrd,hcrd_quadratic,0,1.0,0.2
sel16265,28,250.0,155559,155575,155584,155562,155586,1,12.0,8.0,-4.0,10.0,hcrd,hcrd_quadratic,0,10.0,0.2
sel16265,28,250.0,155559,155575,155584,155558,155594,1,-4.0,40.0,44.0,22.0,hcrd,hcrd_quadratic,0,100.0,0.2
sel16265,28,250.0,155559,155575,155584,155540,155608,1,-76.0,96.0,172.0,86.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sel16265,28,250.0,155559,155575,155584,155564,155582,1,20.0,-8.0,-28.0,14.0,hcrd,hcrd_raw,0,0.0,0.3
sel16265,28,250.0,155559,155575,155584,155564,155583,1,20.0,-4.0,-24.0,12.0,hcrd,hcrd_gaussian,0,1.0,0.3
sel16265,28,250.0,155559,155575,155584,155563,155585,1,16.0,4.0,-12.0,10.0,hcrd,hcrd_gaussian,0,2.0,0.3
sel16265,28,250.0,155559,155575,155584,155559,155607,1,0.0,92.0,92.0,46.0,hcrd,hcrd_gaussian,0,4.0,0.3
sel16265,28,250.0,155559,155575,155584,155564,155583,1,20.0,-4.0,-24.0,12.0,hcrd,hcrd_quadratic,0,1.0,0.3
sel16265,28,250.0,155559,155575,155584,155562,155586,1,12.0,8.0,-4.0,10.0,hcrd,hcrd_quadratic,0,10.0,0.3
sel16265,28,250.0,155559,155575,155584,155558,155594,1,-4.0,40.0,44.0,22.0,hcrd,hcrd_quadratic,0,100.0,0.3
sel16265,28,250.0,155559,155575,155584,155540,155608,1,-76.0,96.0,172.0,86.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,1.0,0.05
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,1.0,0.1
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,1.0,0.2
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,1.0,0.3
sel16265,28,250.0,155559,155575,155584,155565,155584,1,24.0,0.0,-24.0,12.0,derivative,derivative_threshold,0,2.0,0.05
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,2.0,0.1
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,2.0,0.2
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,2.0,0.3
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.05
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.1
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.2
sel16265,28,250.0,155559,155575,155584,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,4.0,0.3
