record,beat_index,method,sampling_frequency,target_onset,target_fiducial,target_offset,predicted_onset,predicted_offset,success,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms
sel44,7,hcrd_gaussian,250.0,151917,151936,151965,151921,151951,1,16.0,-56.0,-72.0,36.0
sel44,7,hcrd_raw,250.0,151917,151936,151965,151933,151947,1,64.0,-72.0,-136.0,68.0
sel44,7,derivative_threshold,250.0,151917,151936,151965,,,0,nan,nan,nan,160.0
sel44,7,official_pu0,250.0,151917,151936,151965,151918,151942,1,4.0,-92.0,-96.0,48.0
sel44,7,official_pu1,250.0,151917,151936,151965,151919,151943,1,8.0,-88.0,-96.0,48.0
sel44,8,hcrd_quadratic,250.0,152086,152104,152126,152088,152116,1,8.0,-40.0,-48.0,24.0
sel44,8,hcrd_gaussian,250.0,152086,152104,152126,152088,152119,1,8.0,-28.0,-36.0,18.0
sel44,8,hcrd_raw,250.0,152086,152104,152126,152091,152116,1,20.0,-40.0,-60.0,30.0
sel44,8,derivative_threshold,250.0,152086,152104,152126,,,0,nan,nan,nan,160.0
sel44,8,official_pu0,250.0,152086,152104,152126,152085,152109,1,-4.0,-68.0,-64.0,36.0
sel44,8,official_pu1,250.0,152086,152104,152126,152087,152111,1,4.0,-60.0,-64.0,32.0
sel44,9,hcrd_quadratic,250.0,152213,152241,152249,152226,152258,1,52.0,36.0,-16.0,44.0
sel44,9,hcrd_gaussian,250.0,152213,152241,152249,152226,152258,1,52.0,36.0,-16.0,44.0
sel44,9,hcrd_raw,250.0,152213,152241,152249,152214,152253,1,4.0,16.0,12.0,10.0
sel44,9,derivative_threshold,250.0,152213,152241,152249,152238,152256,1,100.0,28.0,-72.0,64.0
sel44,9,official_pu0,250.0,152213,152241,152249,152209,152247,1,-16.0,-8.0,8.0,12.0
sel44,9,official_pu1,250.0,152213,152241,152249,152211,152248,1,-8.0,-4.0,4.0,6.0
sel44,10,hcrd_quadratic,250.0,152426,152444,152466,152428,152455,1,8.0,-44.0,-52.0,26.0
sel44,10,hcrd_gaussian,250.0,152426,152444,152466,152428,152455,1,8.0,-44.0,-52.0,26.0
sel44,10,hcrd_raw,250.0,152426,152444,152466,152439,152456,1,52.0,-40.0,-92.0,46.0
sel44,10,derivative_threshold,250.0,152426,152444,152466,152430,152454,1,16.0,-48.0,-64.0,32.0
sel44,10,official_pu0,250.0,152426,152444,152466,152425,152450,1,-4.0,-64.0,-60.0,34.0
sel44,10,official_pu1,250.0,152426,152444,152466,152431,152451,1,20.0,-60.0,-80.0,40.0
sel44,11,hcrd_quadratic,250.0,152600,152619,152635,152602,152630,1,8.0,-20.0,-28.0,14.0
sel44,11,hcrd_gaussian,250.0,152600,152619,152635,152603,152635,1,12.0,0.0,-12.0,6.0
sel44,11,hcrd_raw,250.0,152600,152619,152635,152606,152631,1,24.0,-16.0,-40.0,20.0
sel44,11,derivative_threshold,250.0,152600,152619,152635,,,0,nan,nan,nan,160.0
sel44,11,official_pu0,250.0,152600,152619,152635,152599,152624,1,-4.0,-44.0,-40.0,24.0
sel44,11,official_pu1,250.0,152600,152619,152635,152600,152625,1,0.0,-40.0,-40.0,20.0
sel44,12,hcrd_quadratic,250.0,152772,152788,152803,152772,152803,1,0.0,0.0,0.0,0.0
sel44,12,hcrd_gaussian,250.0,152772,152788,152803,152773,152804,1,4.0,4.0,0.0,4.0
sel44,12,hcrd_raw,250.0,152772,152788,152803,152785,152805,1,52.0,8.0,-44.0,30.0
sel44,12,derivative_threshold,250.0,152772,152788,152803,152775,152800,1,12.0,-12.0,-24.0,12.0
sel44,12,official_pu0,250.0,152772,152788,152803,152770,152794,1,-8.0,-36.0,-28.0,22.0
sel44,12,official_pu1,250.0,152772,152788,152803,152776,152795,1,16.0,-32.0,-48.0,24.0
sel44,13,hcrd_quadratic,250.0,152893,152930,152938,152914,152943,1,84.0,20.0,-64.0,52.0
sel44,13,hcrd_gaussian,250.0,152893,152930,152938,152914,152954,1,84.0,64.0,-20.0,74.0
sel44,13,hcrd_raw,250.0,152893,152930,152938,152917,152939,1,96.0,4.0,-92.0,50.0
sel44,13,derivative_threshold,250.0,152893,152930,152938,152916,152951,1,92.0,52.0,-40.0,72.0
sel44,13,official_pu0,250.0,152893,152930,152938,152893,152936,1,0.0,-8.0,-8.0,4.0
sel44,13,official_pu1,250.0,152893,152930,152938,152896,152937,1,12.0,-4.0,-16.0,8.0
sel44,14,hcrd_quadratic,250.0,153103,153121,153138,153105,153132,1,8.0,-24.0,-32.0,16.0
sel44,14,hcrd_gaussian,250.0,153103,153121,153138,153106,153133,1,12.0,-20.0,-32.0,16.0
sel44,14,hcrd_raw,250.0,153103,153121,153138,153117,153133,1,56.0,-20.0,-76.0,38.0
sel44,14,derivative_threshold,250.0,153103,153121,153138,153108,153132,1,20.0,-24.0,-44.0,22.0
sel44,14,official_pu0,250.0,153103,153121,153138,153102,153127,1,-4.0,-44.0,-40.0,24.0
sel44,14,official_pu1,250.0,153103,153121,153138,153104,153128,1,4.0,-40.0,-44.0,22.0
sel44,15,hcrd_quadratic,250.0,153276,153293,153310,153277,153309,1,4.0,-4.0,-8.0,4.0
sel44,15,hcrd_gaussian,250.0,153276,153293,153310,153277,153310,1,4.0,0.0,-4.0,2.0
sel44,15,hcrd_raw,250.0,153276,153293,153310,153290,153302,1,56.0,-32.0,-88.0,44.0
sel44,15,derivative_threshold,250.0,153276,153293,153310,,,0,nan,nan,nan,160.0
sel44,15,official_pu0,250.0,153276,153293,153310,153274,153298,1,-8.0,-48.0,-40.0,28.0
sel44,15,official_pu1,250.0,153276,153293,153310,153276,153299,1,0.0,-44.0,-44.0,22.0
sel44,16,hcrd_quadratic,250.0,153445,153463,153482,153448,153475,1,12.0,-28.0,-40.0,20.0
sel44,16,hcrd_gaussian,250.0,153445,153463,153482,153448,153476,1,12.0,-24.0,-36.0,18.0
sel44,16,hcrd_raw,250.0,153445,153463,153482,153460,153476,1,60.0,-24.0,-84.0,42.0
sel44,16,derivative_threshold,250.0,153445,153463,153482,,,0,nan,nan,nan,160.0
sel44,16,official_pu0,250.0,153445,153463,153482,153445,153469,1,0.0,-52.0,-52.0,26.0
sel44,16,official_pu1,250.0,153445,153463,153482,153451,153509,1,24.0,108.0,84.0,66.0
sel44,17,hcrd_quadratic,250.0,153571,153598,153605,153563,153613,1,-32.0,32.0,64.0,32.0
sel44,17,hcrd_gaussian,250.0,153571,153598,153605,153583,153615,1,48.0,40.0,-8.0,44.0
sel44,17,hcrd_raw,250.0,153571,153598,153605,153587,153608,1,64.0,12.0,-52.0,38.0
sel44,17,derivative_threshold,250.0,153571,153598,153605,153585,153628,1,56.0,92.0,36.0,74.0
sel44,17,official_pu0,250.0,153571,153598,153605,153567,153605,1,-16.0,0.0,16.0,8.0
sel44,17,official_pu1,250.0,153571,153598,153605,153568,153606,1,-12.0,4.0,16.0,8.0
sel44,18,hcrd_quadratic,250.0,154289,154307,154319,154291,154319,1,8.0,0.0,-8.0,4.0
sel44,18,hcrd_gaussian,250.0,154289,154307,154319,154292,154323,1,12.0,16.0,4.0,14.0
sel44,18,hcrd_raw,250.0,154289,154307,154319,154303,154316,1,56.0,-12.0,-68.0,34.0
sel44,18,derivative_threshold,250.0,154289,154307,154319,154294,154317,1,20.0,-8.0,-28.0,14.0
sel44,18,official_pu0,250.0,154289,154307,154319,154288,154312,1,-4.0,-28.0,-24.0,16.0
sel44,18,official_pu1,250.0,154289,154307,154319,154290,154314,1,4.0,-20.0,-24.0,12.0
sel44,19,hcrd_quadratic,250.0,154454,154473,154486,154457,154491,1,12.0,20.0,8.0,16.0
sel44,19,hcrd_gaussian,250.0,154454,154473,154486,154457,154491,1,12.0,20.0,8.0,16.0
sel44,19,hcrd_raw,250.0,154454,154473,154486,154460,154482,1,24.0,-16.0,-40.0,20.0
sel44,19,derivative_threshold,250.0,154454,154473,154486,154460,154486,1,24.0,0.0,-24.0,12.0
sel44,19,official_pu0,250.0,154454,154473,154486,154454,154478,1,0.0,-32.0,-32.0,16.0
sel44,19,official_pu1,250.0,154454,154473,154486,154455,154479,1,4.0,-28.0,-32.0,16.0
sel44,20,hcrd_quadratic,250.0,154581,154618,154626,154602,154630,1,84.0,16.0,-68.0,50.0
sel44,20,hcrd_gaussian,250.0,154581,154618,154626,154602,154631,1,84.0,20.0,-64.0,52.0
sel44,20,hcrd_raw,250.0,154581,154618,154626,154604,154619,1,92.0,-28.0,-120.0,60.0
sel44,20,derivative_threshold,250.0,154581,154618,154626,154604,154638,1,92.0,48.0,-44.0,70.0
sel44,20,official_pu0,250.0,154581,154618,154626,154589,154624,1,32.0,-8.0,-40.0,20.0
sel44,20,official_pu1,250.0,154581,154618,154626,154590,154625,1,36.0,-4.0,-40.0,20.0
sel44,21,hcrd_quadratic,250.0,154789,154807,154826,154792,154818,1,12.0,-32.0,-44.0,22.0
sel44,21,hcrd_gaussian,250.0,154789,154807,154826,154792,154818,1,12.0,-32.0,-44.0,22.0
sel44,21,hcrd_raw,250.0,154789,154807,154826,154803,154819,1,56.0,-28.0,-84.0,42.0
sel44,21,derivative_threshold,250.0,154789,154807,154826,,,0,nan,nan,nan,160.0
sel44,21,official_pu0,250.0,154789,154807,154826,154794,154813,1,20.0,-52.0,-72.0,36.0
sel44,21,official_pu1,250.0,154789,154807,154826,154795,154815,1,24.0,-44.0,-68.0,34.0
sel44,22,hcrd_quadratic,250.0,154960,154979,154994,154963,154991,1,12.0,-12.0,-24.0,12.0
sel44,22,hcrd_gaussian,250.0,154960,154979,154994,154963,154995,1,12.0,4.0,-8.0,8.0
sel44,22,hcrd_raw,250.0,154960,154979,154994,154966,154988,1,24.0,-24.0,-48.0,24.0
sel44,22,derivative_threshold,250.0,154960,154979,154994,154965,154990,1,20.0,-16.0,-36.0,18.0
sel44,22,official_pu0,250.0,154960,154979,154994,154960,154984,1,0.0,-40.0,-40.0,20.0
sel44,22,official_pu1,250.0,154960,154979,154994,154966,154985,1,24.0,-36.0,-60.0,30.0
sel44,23,hcrd_quadratic,250.0,155125,155146,155159,155130,155159,1,20.0,0.0,-20.0,10.0
sel44,23,hcrd_gaussian,250.0,155125,155146,155159,155130,155161,1,20.0,8.0,-12.0,14.0
sel44,23,hcrd_raw,250.0,155125,155146,155159,155133,155155,1,32.0,-16.0,-48.0,24.0
sel44,23,derivative_threshold,250.0,155125,155146,155159,,,0,nan,nan,nan,160.0
sel44,23,official_pu0,250.0,155125,155146,155159,155127,155151,1,8.0,-32.0,-40.0,20.0
sel44,23,official_pu1,250.0,155125,155146,155159,155128,155152,1,12.0,-28.0,-40.0,20.0
sel44,24,hcrd_quadratic,250.0,155249,155280,155288,155266,155293,1,68.0,20.0,-48.0,44.0
sel44,24,hcrd_gaussian,250.0,155249,155280,155288,155266,155300,1,68.0,48.0,-20.0,58.0
sel44,24,hcrd_raw,250.0,155249,155280,155288,155254,155293,1,20.0,20.0,0.0,20.0
sel44,24,derivative_threshold,250.0,155249,155280,155288,155278,155299,1,116.0,44.0,-72.0,80.0
sel44,24,official_pu0,250.0,155249,155280,155288,155247,155287,1,-8.0,-4.0,4.0,6.0
sel44,24,official_pu1,250.0,155249,155280,155288,155248,155288,1,-4.0,0.0,4.0,2.0
sel44,25,hcrd_quadratic,250.0,155459,155476,155494,155460,155486,1,4.0,-32.0,-36.0,18.0
sel44,25,hcrd_gaussian,250.0,155459,155476,155494,155460,155486,1,4.0,-32.0,-36.0,18.0
sel44,25,hcrd_raw,250.0,155459,155476,155494,155472,155486,1,52.0,-32.0,-84.0,42.0
sel44,25,derivative_threshold,250.0,155459,155476,155494,155462,155485,1,12.0,-36.0,-48.0,24.0
sel44,25,official_pu0,250.0,155459,155476,155494,155458,155481,1,-4.0,-52.0,-48.0,28.0
sel44,25,official_pu1,250.0,155459,155476,155494,155463,155482,1,16.0,-48.0,-64.0,32.0
sel44,26,hcrd_quadratic,250.0,155627,155648,155672,155632,155659,1,20.0,-52.0,-72.0,36.0
sel44,26,hcrd_gaussian,250.0,155627,155648,155672,155632,155664,1,20.0,-32.0,-52.0,26.0
sel44,26,hcrd_raw,250.0,155627,155648,155672,155635,155659,1,32.0,-52.0,-84.0,42.0
sel44,26,derivative_threshold,250.0,155627,155648,155672,,,0,nan,nan,nan,160.0
sel44,26,official_pu0,250.0,155627,155648,155672,155633,155653,1,24.0,-76.0,-100.0,50.0
sel44,26,official_pu1,250.0,155627,155648,155672,155634,155654,1,28.0,-72.0,-100.0,50.0
sel44,27,hcrd_quadratic,250.0,155797,155815,155831,155799,155830,1,8.0,-4.0,-12.0,6.0
sel44,27,hcrd_gaussian,250.0,155797,155815,155831,155800,155831,1,12.0,0.0,-12.0,6.0
sel44,27,hcrd_raw,250.0,155797,155815,155831,155811,155824,1,56.0,-28.0,-84.0,42.0
sel44,27,derivative_threshold,250.0,155797,155815,155831,155802,155828,1,20.0,-12.0,-32.0,16.0
sel44,27,official_pu0,250.0,155797,155815,155831,155797,155821,1,0.0,-40.0,-40.0,20.0
sel44,27,official_pu1,250.0,155797,155815,155831,155798,155822,1,4.0,-36.0,-40.0,20.0
sel44,28,hcrd_quadratic,250.0,155920,155951,155957,155936,155964,1,64.0,28.0,-36.0,46.0
sel44,28,hcrd_gaussian,250.0,155920,155951,155957,155936,155971,1,64.0,56.0,-8.0,60.0
sel44,28,hcrd_raw,250.0,155920,155951,155957,155939,155963,1,76.0,24.0,-52.0,50.0
sel44,28,derivative_threshold,250.0,155920,155951,155957,155938,155968,1,72.0,44.0,-28.0,58.0
sel44,28,official_pu0,250.0,155920,155951,155957,155918,155957,1,-8.0,0.0,8.0,4.0
sel44,28,official_pu1,250.0,155920,155951,155957,155919,155958,1,-4.0,4.0,8.0,4.0
sel44,29,hcrd_quadratic,250.0,156127,156143,156158,156127,156159,1,0.0,4.0,4.0,2.0
sel44,29,hcrd_gaussian,250.0,156127,156143,156158,156127,156160,1,0.0,8.0,8.0,4.0
sel44,29,hcrd_raw,250.0,156127,156143,156158,,,0,nan,nan,nan,160.0
sel44,29,derivative_threshold,250.0,156127,156143,156158,156129,156154,1,8.0,-16.0,-24.0,12.0
sel44,29,official_pu0,250.0,156127,156143,156158,156129,156148,1,8.0,-40.0,-48.0,24.0
sel44,29,official_pu1,250.0,156127,156143,156158,156130,156149,1,12.0,-36.0,-48.0,24.0
sel301,0,hcrd_quadratic,250.0,150239,150249,150262,150237,150260,1,-8.0,-8.0,0.0,8.0
sel301,0,hcrd_gaussian,250.0,150239,150249,150262,150236,150260,1,-12.0,-8.0,4.0,10.0
sel301,0,hcrd_raw,250.0,150239,150249,150262,150244,150256,1,20.0,-24.0,-44.0,22.0
sel301,0,derivative_threshold,250.0,150239,150249,150262,150240,150257,1,4.0,-20.0,-24.0,12.0
sel301,0,official_pu0,250.0,150239,150249,150262,150239,150263,1,0.0,4.0,4.0,2.0
sel301,0,official_pu1,250.0,150239,150249,150262,150241,150260,1,8.0,-8.0,-16.0,8.0
sel301,1,hcrd_quadratic,250.0,150435,150444,150455,150430,150453,1,-20.0,-8.0,12.0,14.0
sel301,1,hcrd_gaussian,250.0,150435,150444,150455,150421,150453,1,-56.0,-8.0,48.0,32.0
sel301,1,hcrd_raw,250.0,150435,150444,150455,150435,150450,1,0.0,-20.0,-20.0,10.0
sel301,1,derivative_threshold,250.0,150435,150444,150455,150433,150451,1,-8.0,-16.0,-8.0,12.0
sel301,1,official_pu0,250.0,150435,150444,150455,150432,150456,1,-12.0,4.0,16.0,8.0
sel301,1,official_pu1,250.0,150435,150444,150455,150434,150452,1,-4.0,-12.0,-8.0,8.0
sel301,2,hcrd_quadratic,250.0,150628,150638,150648,150625,150648,1,-12.0,0.0,12.0,6.0
sel301,2,hcrd_gaussian,250.0,150628,150638,150648,150625,150647,1,-12.0,-4.0,8.0,8.0
sel301,2,hcrd_raw,250.0,150628,150638,150648,150626,150644,1,-8.0,-16.0,-8.0,12.0
sel301,2,derivative_threshold,250.0,150628,150638,150648,150627,150645,1,-4.0,-12.0,-8.0,8.0
sel301,2,official_pu0,250.0,150628,150638,150648,150627,150651,1,-4.0,12.0,16.0,8.0
sel301,2,official_pu1,250.0,150628,150638,150648,150628,150647,1,0.0,-4.0,-4.0,2.0
sel301,3,hcrd_quadratic,250.0,150822,150832,150843,150819,150842,1,-12.0,-4.0,8.0,8.0
sel301,3,hcrd_gaussian,250.0,150822,150832,150843,150806,150841,1,-64.0,-8.0,56.0,36.0
sel301,3,hcrd_raw,250.0,150822,150832,150843,150826,150833,1,16.0,-40.0,-56.0,28.0
sel301,3,derivative_threshold,250.0,150822,150832,150843,150831,150839,1,36.0,-16.0,-52.0,26.0
sel301,3,official_pu0,250.0,150822,150832,150843,150821,150844,1,-4.0,4.0,8.0,4.0
sel301,3,official_pu1,250.0,150822,150832,150843,150822,150842,1,0.0,-4.0,-4.0,2.0
sel301,4,hcrd_quadratic,250.0,151014,151025,151037,151012,151035,1,-8.0,-8.0,0.0,8.0
sel301,4,hcrd_gaussian,250.0,151014,151025,151037,151009,151035,1,-20.0,-8.0,12.0,14.0
sel301,4,hcrd_raw,250.0,151014,151025,151037,151019,151026,1,20.0,-44.0,-64.0,32.0
sel301,4,derivative_threshold,250.0,151014,151025,151037,151014,151032,1,0.0,-20.0,-20.0,10.0
sel301,4,official_pu0,250.0,151014,151025,151037,151014,151038,1,0.0,4.0,4.0,2.0
sel301,4,official_pu1,250.0,151014,151025,151037,151014,151035,1,0.0,-8.0,-8.0,4.0
sel301,5,hcrd_quadratic,250.0,151212,151224,151235,151211,151233,1,-4.0,-8.0,-4.0,6.0
sel301,5,hcrd_gaussian,250.0,151212,151224,151235,151210,151233,1,-8.0,-8.0,0.0,8.0
sel301,5,hcrd_raw,250.0,151212,151224,151235,151213,151229,1,4.0,-24.0,-28.0,14.0
sel301,5,derivative_threshold,250.0,151212,151224,151235,151213,151231,1,4.0,-16.0,-20.0,10.0
sel301,5,official_pu0,250.0,151212,151224,151235,151212,151236,1,0.0,4.0,4.0,2.0
sel301,5,official_pu1,250.0,151212,151224,151235,151213,151239,1,4.0,16.0,12.0,10.0
sel301,6,hcrd_quadratic,250.0,151413,151425,151435,151411,151434,1,-8.0,-4.0,4.0,6.0
sel301,6,hcrd_gaussian,250.0,151413,151425,151435,151401,151434,1,-48.0,-4.0,44.0,26.0
sel301,6,hcrd_raw,250.0,151413,151425,151435,151419,151426,1,24.0,-36.0,-60.0,30.0
sel301,6,derivative_threshold,250.0,151413,151425,151435,151414,151432,1,4.0,-12.0,-16.0,8.0
sel301,6,official_pu0,250.0,151413,151425,151435,151413,151437,1,0.0,8.0,8.0,4.0
sel301,6,official_pu1,250.0,151413,151425,151435,151414,151433,1,4.0,-8.0,-12.0,6.0
sel301,7,hcrd_quadratic,250.0,151620,151631,151644,151617,151640,1,-12.0,-16.0,-4.0,14.0
sel301,7,hcrd_gaussian,250.0,151620,151631,151644,151605,151640,1,-60.0,-16.0,44.0,38.0
sel301,7,hcrd_raw,250.0,151620,151631,151644,151622,151637,1,8.0,-28.0,-36.0,18.0
sel301,7,derivative_threshold,250.0,151620,151631,151644,151620,151638,1,0.0,-24.0,-24.0,12.0
sel301,7,official_pu0,250.0,151620,151631,151644,151619,151643,1,-4.0,-4.0,0.0,4.0
sel301,7,official_pu1,250.0,151620,151631,151644,151621,151639,1,4.0,-20.0,-24.0,12.0
sel301,8,hcrd_quadratic,250.0,151822,151833,151842,151820,151843,1,-8.0,4.0,12.0,6.0
sel301,8,hcrd_gaussian,250.0,151822,151833,151842,151821,151843,1,-4.0,4.0,8.0,4.0
sel301,8,hcrd_raw,250.0,151822,151833,151842,151826,151838,1,16.0,-16.0,-32.0,16.0
sel301,8,derivative_threshold,250.0,151822,151833,151842,151823,151840,1,4.0,-8.0,-12.0,6.0
sel301,8,official_pu0,250.0,151822,151833,151842,151822,151846,1,0.0,16.0,16.0,8.0
sel301,8,official_pu1,250.0,151822,151833,151842,151823,151843,1,4.0,4.0,0.0,4.0
sel301,9,hcrd_quadratic,250.0,152019,152033,152044,152020,152044,1,4.0,0.0,-4.0,2.0
sel301,9,hcrd_gaussian,250.0,152019,152033,152044,152018,152044,1,-4.0,0.0,4.0,2.0
sel301,9,hcrd_raw,250.0,152019,152033,152044,152023,152038,1,16.0,-24.0,-40.0,20.0
sel301,9,derivative_threshold,250.0,152019,152033,152044,152023,152041,1,16.0,-12.0,-28.0,14.0
sel301,9,official_pu0,250.0,152019,152033,152044,152022,152046,1,12.0,8.0,-4.0,10.0
sel301,9,official_pu1,250.0,152019,152033,152044,152023,152044,1,16.0,0.0,-16.0,8.0
sel301,10,hcrd_quadratic,250.0,152229,152238,152249,152225,152248,1,-16.0,-4.0,12.0,10.0
sel301,10,hcrd_gaussian,250.0,152229,152238,152249,152214,152248,1,-60.0,-4.0,56.0,32.0
sel301,10,hcrd_raw,250.0,152229,152238,152249,152232,152250,1,12.0,4.0,-8.0,8.0
sel301,10,derivative_threshold,250.0,152229,152238,152249,152228,152245,1,-4.0,-16.0,-12.0,10.0
sel301,10,official_pu0,250.0,152229,152238,152249,152227,152251,1,-8.0,8.0,16.0,8.0
sel301,10,official_pu1,250.0,152229,152238,152249,152229,152249,1,0.0,0.0,0.0,0.0
sel301,11,hcrd_quadratic,250.0,152434,152445,152459,152432,152455,1,-8.0,-16.0,-8.0,12.0
sel301,11,hcrd_gaussian,250.0,152434,152445,152459,152431,152455,1,-12.0,-16.0,-4.0,14.0
sel301,11,hcrd_raw,250.0,152434,152445,152459,152440,152450,1,24.0,-36.0,-60.0,30.0
sel301,11,derivative_threshold,250.0,152434,152445,152459,152444,152452,1,40.0,-28.0,-68.0,34.0
sel301,11,official_pu0,250.0,152434,152445,152459,152433,152457,1,-4.0,-8.0,-4.0,6.0
sel301,11,official_pu1,250.0,152434,152445,152459,152435,152455,1,4.0,-16.0,-20.0,10.0
sel301,12,hcrd_quadratic,250.0,152649,152660,152671,152646,152669,1,-12.0,-8.0,4.0,10.0
sel301,12,hcrd_gaussian,250.0,152649,152660,152671,152646,152669,1,-12.0,-8.0,4.0,10.0
sel301,12,hcrd_raw,250.0,152649,152660,152671,152653,152666,1,16.0,-20.0,-36.0,18.0
sel301,12,derivative_threshold,250.0,152649,152660,152671,152648,152673,1,-4.0,8.0,12.0,6.0
sel301,12,official_pu0,250.0,152649,152660,152671,152647,152672,1,-8.0,4.0,12.0,6.0
sel301,12,official_pu1,250.0,152649,152660,152671,152650,152668,1,4.0,-12.0,-16.0,8.0
sel301,13,hcrd_quadratic,250.0,152850,152861,152874,152848,152871,1,-8.0,-12.0,-4.0,10.0
sel301,13,hcrd_gaussian,250.0,152850,152861,152874,152849,152871,1,-4.0,-12.0,-8.0,8.0
sel301,13,hcrd_raw,250.0,152850,152861,152874,152854,152862,1,16.0,-48.0,-64.0,32.0
sel301,13,derivative_threshold,250.0,152850,152861,152874,152860,152868,1,40.0,-24.0,-64.0,32.0
sel301,13,official_pu0,250.0,152850,152861,152874,152850,152874,1,0.0,0.0,0.0,0.0
sel301,13,official_pu1,250.0,152850,152861,152874,152851,152871,1,4.0,-12.0,-16.0,8.0
sel301,14,hcrd_quadratic,250.0,153059,153070,153082,153057,153080,1,-8.0,-8.0,0.0,8.0
sel301,14,hcrd_gaussian,250.0,153059,153070,153082,153046,153079,1,-52.0,-12.0,40.0,32.0
sel301,14,hcrd_raw,250.0,153059,153070,153082,153060,153076,1,4.0,-24.0,-28.0,14.0
sel301,14,derivative_threshold,250.0,153059,153070,153082,153069,153077,1,40.0,-20.0,-60.0,30.0
sel301,14,official_pu0,250.0,153059,153070,153082,153058,153082,1,-4.0,0.0,4.0,2.0
sel301,14,official_pu1,250.0,153059,153070,153082,153060,153079,1,4.0,-12.0,-16.0,8.0
sel301,15,hcrd_quadratic,250.0,153256,153268,153277,153255,153278,1,-4.0,4.0,8.0,4.0
sel301,15,hcrd_gaussian,250.0,153256,153268,153277,153254,153278,1,-8.0,4.0,12.0,6.0
sel301,15,hcrd_raw,250.0,153256,153268,153277,153260,153280,1,16.0,12.0,-4.0,14.0
sel301,15,derivative_threshold,250.0,153256,153268,153277,153257,153275,1,4.0,-8.0,-12.0,6.0
sel301,15,official_pu0,250.0,153256,153268,153277,153257,153281,1,4.0,16.0,12.0,10.0
sel301,15,official_pu1,250.0,153256,153268,153277,153250,153279,1,-24.0,8.0,32.0,16.0
sel301,16,hcrd_quadratic,250.0,157066,157077,157089,157064,157086,1,-8.0,-12.0,-4.0,10.0
sel301,16,hcrd_gaussian,250.0,157066,157077,157089,157064,157086,1,-8.0,-12.0,-4.0,10.0
sel301,16,hcrd_raw,250.0,157066,157077,157089,157068,157082,1,8.0,-28.0,-36.0,18.0
sel301,16,derivative_threshold,250.0,157066,157077,157089,157066,157084,1,0.0,-20.0,-20.0,10.0
sel301,16,official_pu0,250.0,157066,157077,157089,157065,157089,1,-4.0,0.0,4.0,2.0
sel301,16,official_pu1,250.0,157066,157077,157089,157067,157087,1,4.0,-8.0,-12.0,6.0
sel301,17,hcrd_quadratic,250.0,157268,157279,157290,157255,157287,1,-52.0,-12.0,40.0,32.0
sel301,17,hcrd_gaussian,250.0,157268,157279,157290,157256,157287,1,-48.0,-12.0,36.0,30.0
sel301,17,hcrd_raw,250.0,157268,157279,157290,157269,157284,1,4.0,-24.0,-28.0,14.0
sel301,17,derivative_threshold,250.0,157268,157279,157290,157266,157291,1,-8.0,4.0,12.0,6.0
sel301,17,official_pu0,250.0,157268,157279,157290,157265,157290,1,-12.0,0.0,12.0,6.0
sel301,17,official_pu1,250.0,157268,157279,157290,157267,157286,1,-4.0,-16.0,-12.0,10.0
sel301,18,hcrd_quadratic,250.0,157473,157481,157493,157468,157491,1,-20.0,-8.0,12.0,14.0
sel301,18,hcrd_gaussian,250.0,157473,157481,157493,157467,157490,1,-24.0,-12.0,12.0,18.0
sel301,18,hcrd_raw,250.0,157473,157481,157493,157474,157482,1,4.0,-44.0,-48.0,24.0
sel301,18,derivative_threshold,250.0,157473,157481,157493,157470,157488,1,-12.0,-20.0,-8.0,16.0
sel301,18,official_pu0,250.0,157473,157481,157493,157469,157493,1,-16.0,0.0,16.0,8.0
sel301,18,official_pu1,250.0,157473,157481,157493,157471,157490,1,-8.0,-12.0,-4.0,10.0
