trial,suite,seed,noise_sigma,method,parameter,baseline_mse,baseline_nmse,detail_mse,detail_nmse,knot_f1,knots
30,variable,120260945,0.0,hcrd_guided_fixed,sigma=2,0.07393742545762104,0.07756200056947112,0.07393742545762103,0.0775620005694711,0.375,11
30,variable,120260945,0.0,hcrd_guided_oracle,sigma=1,0.047577581861462444,0.049909939500773395,0.047577581861462444,0.049909939500773395,0.5,11
30,variable,120260945,0.0,hcrd_guided_adaptive,sigma=1.72025;adaptive,0.04877776567009178,0.051168958957729396,0.048777765670091774,0.05116895895772939,0.39999999999999997,10
30,variable,120260945,0.0,affine_ls,degree=1,0.19480528057257993,0.20435506361209155,0.19480528057257995,0.20435506361209158,,
30,variable,120260945,0.0,moving_average_oracle,window=65,0.0959624185755499,0.10066670726140954,0.09596241857554991,0.10066670726140955,,
30,variable,120260945,0.0,gaussian_oracle,sigma=32,0.07507896546647207,0.07875950137868344,0.07507896546647208,0.07875950137868346,,
30,variable,120260945,0.0,fourier_oracle,bins=2,0.05521324854602827,0.05791992334956241,0.055213248546028264,0.057919923349562405,,
30,variable,120260945,0.0,rdp_oracle_budget,epsilon=1.9067724;knots=7,0.3858052250939328,0.4047182452355213,0.3858052250939327,0.40471824523552125,,
31,variable,120260946,0.0,hcrd_centered,none,0.012859467991145847,0.012425291346840584,0.012859467991145847,0.012425291346840584,1.0,9
31,variable,120260946,0.0,hcrd_legacy,none,0.005075460074391274,0.00490409635818452,0.005075460074391275,0.004904096358184521,1.0,9
31,variable,120260946,0.0,hcrd_robust,z=3.5,0.3430632444432345,0.33148033538670146,0.3430632444432345,0.33148033538670146,0.0,2
31,variable,120260946,0.0,hcrd_guided_fixed,sigma=2,0.05568036273097326,0.05380041613746883,0.05568036273097326,0.05380041613746883,0.375,11
31,variable,120260946,0.0,hcrd_guided_oracle,sigma=1,0.03263794866984847,0.031535987450283305,0.03263794866984847,0.031535987450283305,0.5,11
31,variable,120260946,0.0,hcrd_guided_adaptive,sigma=1.8167;adaptive,0.05565702049309041,0.05377786200796819,0.05565702049309041,0.05377786200796819,0.375,11
31,variable,120260946,0.0,affine_ls,degree=1,0.13627693257414603,0.13167578878483868,0.13627693257414605,0.1316757887848387,,
31,variable,120260946,0.0,moving_average_oracle,window=65,0.08229988419587973,0.07952117767617907,0.08229988419587973,0.07952117767617907,,
31,variable,120260946,0.0,gaussian_oracle,sigma=32,0.05860372470975009,0.056625076094131775,0.05860372470975008,0.05662507609413177,,
31,variable,120260946,0.0,fourier_oracle,bins=3,0.04295987115271929,0.041509408916667476,0.0429598711527193,0.04150940891666748,,
31,variable,120260946,0.0,rdp_oracle_budget,epsilon=2.3237394;knots=2,0.3430632444432345,0.33148033538670146,0.3430632444432345,0.33148033538670146,,
32,variable,120260947,0.0,hcrd_centered,none,0.019560240569401085,0.014210608099501103,0.01956024056940108,0.014210608099501101,1.0,9
32,variable,120260947,0.0,hcrd_legacy,none,0.009874671134402019,0.0071739956931797435,0.009874671134402017,0.007173995693179743,1.0,9
32,variable,120260947,0.0,hcrd_robust,z=3.5,0.07207065320440532,0.05235967341654308,0.07207065320440531,0.052359673416543066,0.0,2
32,variable,120260947,0.0,hcrd_guided_fixed,sigma=2,0.10169339530706988,0.07388073689017327,0.10169339530706989,0.07388073689017328,0.5,11
32,variable,120260947,0.0,hcrd_guided_oracle,sigma=1,0.04835890193865741,0.035132972988455746,0.04835890193865742,0.03513297298845575,0.75,11
32,variable,120260947,0.0,hcrd_guided_adaptive,sigma=1.96777;adaptive,0.10165930528630313,0.0738559703274359,0.10165930528630313,0.0738559703274359,0.5,11
32,variable,120260947,0.0,affine_ls,degree=1,0.12626898635130324,0.09173502103888313,0.12626898635130324,0.09173502103888313,,
32,variable,120260947,0.0,moving_average_oracle,window=129,0.08962157613191207,0.06511050266235044,0.08962157613191207,0.06511050266235044,,
32,variable,120260947,0.0,gaussian_oracle,sigma=64,0.04679972320883883,0.034000222202088086,0.04679972320883882,0.03400022220208808,,
32,variable,120260947,0.0,fourier_oracle,bins=3,0.026025331299168175,0.018907527360921557,0.026025331299168182,0.01890752736092156,,
32,variable,120260947,0.0,rdp_oracle_budget,epsilon=2.4289621;knots=2,0.07207065320440532,0.05235967341654308,0.07207065320440531,0.052359673416543066,,
33,variable,120260948,0.0,hcrd_centered,none,0.017392839469173044,0.010444204920876317,0.017392839469173044,0.010444204920876317,1.0,9
33,variable,120260948,0.0,hcrd_legacy,none,0.00750272691088833,0.0045053033152853425,0.0075027269108883295,0.004505303315285342,1.0,9
33,variable,120260948,0.0,hcrd_robust,z=3.5,0.0730668565171211,0.0438758273910156,0.0730668565171211,0.0438758273910156,0.25,3
33,variable,120260948,0.0,hcrd_guided_fixed,sigma=2,0.05952112211551807,0.03574176589146263,0.05952112211551807,0.03574176589146263,0.375,11
33,variable,120260948,0.0,hcrd_guided_oracle,sigma=1,0.029537792941494365,0.01773711319179151,0.029537792941494365,0.01773711319179151,0.75,11
33,variable,120260948,0.0,hcrd_guided_adaptive,sigma=1.45102;adaptive,0.04508768751365491,0.0270746503833188,0.04508768751365491,0.0270746503833188,0.5,11
33,variable,120260948,0.0,affine_ls,degree=1,0.15880843223079597,0.09536268142538046,0.15880843223079597,0.09536268142538046,,
33,variable,120260948,0.0,moving_average_oracle,window=129,0.04961873184226608,0.02979549165581285,0.049618731842266076,0.029795491655812845,,
33,variable,120260948,0.0,gaussian_oracle,sigma=32,0.02865806036803644,0.017208843653683633,0.028658060368036437,0.01720884365368363,,
33,variable,120260948,0.0,fourier_oracle,bins=3,0.12454061267285722,0.07478524033020648,0.12454061267285725,0.07478524033020649,,
33,variable,120260948,0.0,rdp_oracle_budget,epsilon=2.3537478;knots=3,0.523908245064113,0.3146010219254008,0.523908245064113,0.3146010219254008,,
34,variable,120260949,0.0,hcrd_centered,none,0.01717742908747153,0.023063358291233595,0.01717742908747153,0.023063358291233595,1.0,9
34,variable,120260949,0.0,hcrd_legacy,none,0.006764718029991399,0.009082681399549576,0.006764718029991399,0.009082681399549576,1.0,9
34,variable,120260949,0.0,hcrd_robust,z=3.5,0.08957989557108761,0.1202748802935908,0.08957989557108761,0.1202748802935908,0.0,2
34,variable,120260949,0.0,hcrd_guided_fixed,sigma=2,0.062430314687866924,0.08382236413544003,0.062430314687866924,0.08382236413544003,0.5,11
34,variable,120260949,0.0,hcrd_guided_oracle,sigma=1,0.034820470043161716,0.0467518726105721,0.034820470043161716,0.0467518726105721,0.75,11
34,variable,120260949,0.0,hcrd_guided_adaptive,sigma=1.91922;adaptive,0.062380427126379374,0.0837553823595873,0.062380427126379374,0.0837553823595873,0.5,11
34,variable,120260949,0.0,affine_ls,degree=1,0.03151441347720513,0.04231297976325104,0.03151441347720513,0.04231297976325104,,
34,variable,120260949,0.0,moving_average_oracle,window=129,0.033014576349872655,0.04432718070399439,0.033014576349872655,0.04432718070399439,,
34,variable,120260949,0.0,gaussian_oracle,sigma=64,0.031083262538342357,0.041734092868713,0.031083262538342364,0.041734092868713005,,
34,variable,120260949,0.0,fourier_oracle,bins=3,0.03497760638040889,0.0469628524742088,0.03497760638040889,0.0469628524742088,,
34,variable,120260949,0.0,rdp_oracle_budget,epsilon=1.9216733;knots=2,0.08957989557108761,0.1202748802935908,0.08957989557108761,0.1202748802935908,,
35,variable,120260950,0.0,hcrd_centered,none,0.021555706770761355,0.015385144569941786,0.021555706770761355,0.015385144569941786,1.0,9
35,variable,120260950,0.0,hcrd_legacy,none,0.009382108894132138,0.006696375268147206,0.009382108894132138,0.006696375268147206,1.0,9
35,variable,120260950,0.0,hcrd_robust,z=3.5,0.4618543564000123,0.3296433802444341,0.4618543564000123,0.3296433802444341,0.0,2
35,variable,120260950,0.0,hcrd_guided_fixed,sigma=2,0.1032775724945581,0.07371321203054655,0.10327757249455807,0.07371321203054654,0.25,11
35,variable,120260950,0.0,hcrd_guided_oracle,sigma=1,0.06511410070327324,0.04647446096364872,0.06511410070327324,0.04647446096364872,0.375,11
35,variable,120260950,0.0,hcrd_guided_adaptive,sigma=1.70584;adaptive,0.07018619715300631,0.05009461306451511,0.07018619715300631,0.05009461306451511,0.26666666666666666,10
35,variable,120260950,0.0,affine_ls,degree=1,0.20228547495459168,0.14437899483756095,0.20228547495459168,0.14437899483756095,,
35,variable,120260950,0.0,moving_average_oracle,window=129,0.07482300533734697,0.053404083035406294,0.07482300533734697,0.053404083035406294,,
35,variable,120260950,0.0,gaussian_oracle,sigma=32,0.04988024521470103,0.03560146702557956,0.04988024521470103,0.03560146702557956,,
35,variable,120260950,0.0,fourier_oracle,bins=3,0.12160828903455737,0.08679655590034957,0.12160828903455737,0.08679655590034957,,
35,variable,120260950,0.0,rdp_oracle_budget,epsilon=2.0973594;knots=2,0.4618543564000123,0.3296433802444341,0.4618543564000123,0.3296433802444341,,
36,variable,120260951,0.0,hcrd_centered,none,0.025648472342498334,0.01675952867736505,0.025648472342498334,0.01675952867736505,1.0,9
36,variable,120260951,0.0,hcrd_legacy,none,0.00864515197772665,0.005649017631775875,0.008645151977726648,0.005649017631775873,1.0,9
36,variable,120260951,0.0,hcrd_robust,z=3.5,0.3643779328325968,0.23809614596765719,0.36437793283259684,0.2380961459676572,0.25,3
36,variable,120260951,0.0,hcrd_guided_fixed,sigma=2,0.15025208746248947,0.09817949915438388,0.15025208746248947,0.09817949915438388,0.125,11
36,variable,120260951,0.0,hcrd_guided_oracle,sigma=1,0.11255473170009013,0.07354684631938764,0.11255473170009013,0.07354684631938764,0.125,11
36,variable,120260951,0.0,hcrd_guided_adaptive,sigma=1.44375;adaptive,0.1181937131136712,0.07723153636447261,0.1181937131136712,0.07723153636447261,0.125,11
36,variable,120260951,0.0,affine_ls,degree=1,0.39105753631256573,0.2555294485695584,0.3910575363125658,0.25552944856955845,,
36,variable,120260951,0.0,moving_average_oracle,window=65,0.14564926214849458,0.09517186650411567,0.14564926214849458,0.09517186650411567,,
36,variable,120260951,0.0,gaussian_oracle,sigma=32,0.145925248568371,0.09535220482043785,0.14592524856837097,0.09535220482043784,,
36,variable,120260951,0.0,fourier_oracle,bins=3,0.0953626855920188,0.062313015862616755,0.09536268559201881,0.06231301586261676,,
36,variable,120260951,0.0,rdp_oracle_budget,epsilon=1.6257576;knots=9,0.4851296498530074,0.3169991635517257,0.4851296498530074,0.3169991635517257,,
37,variable,120260952,0.0,hcrd_centered,none,0.011534812229978333,0.01664881726888984,0.011534812229978333,0.01664881726888984,1.0,9
37,variable,120260952,0.0,hcrd_legacy,none,0.00597993335567283,0.008631160675506133,0.00597993335567283,0.008631160675506133,1.0,9
37,variable,120260952,0.0,hcrd_robust,z=3.5,0.3214702441954881,0.46399535998395086,0.3214702441954881,0.46399535998395086,0.25,3
37,variable,120260952,0.0,hcrd_guided_fixed,sigma=2,0.07751061499929902,0.11187525551293916,0.07751061499929904,0.11187525551293917,0.5,11
37,variable,120260952,0.0,hcrd_guided_oracle,sigma=1,0.03730670097356079,0.05384677574548563,0.0373067009735608,0.05384677574548564,0.6250000000000001,11
37,variable,120260952,0.0,hcrd_guided_adaptive,sigma=1.75653;adaptive,0.05821843398302084,0.08402980904580024,0.05821843398302084,0.08402980904580024,0.5333333333333333,10
37,variable,120260952,0.0,affine_ls,degree=1,0.11065096349273519,0.15970850977784917,0.11065096349273519,0.15970850977784917,,
37,variable,120260952,0.0,moving_average_oracle,window=65,0.0795220914976534,0.11477852814487095,0.07952209149765342,0.114778528144871,,
37,variable,120260952,0.0,gaussian_oracle,sigma=64,0.06670119940103059,0.09627344236756845,0.06670119940103059,0.09627344236756845,,
37,variable,120260952,0.0,fourier_oracle,bins=3,0.03522693890330176,0.05084494286080973,0.03522693890330175,0.050844942860809726,,
37,variable,120260952,0.0,rdp_oracle_budget,epsilon=2.1411949;knots=2,0.3329988824767408,0.4806352660593067,0.3329988824767408,0.4806352660593067,,
38,variable,120260953,0.0,hcrd_centered,none,0.01800024601823405,0.011045908071900153,0.018000246018234047,0.011045908071900151,1.0,9
38,variable,120260953,0.0,hcrd_legacy,none,0.010871898616407532,0.006671575075263206,0.010871898616407532,0.006671575075263206,1.0,9
38,variable,120260953,0.0,hcrd_robust,z=3.5,0.060305284321874444,0.03700652903268365,0.060305284321874444,0.03700652903268365,0.0,2
38,variable,120260953,0.0,hcrd_guided_fixed,sigma=2,0.08746119310172998,0.053670838603082444,0.08746119310172998,0.053670838603082444,0.5,11
38,variable,120260953,0.0,hcrd_guided_oracle,sigma=1,0.05256224813507589,0.03225499031314985,0.05256224813507589,0.03225499031314985,0.5,11
38,variable,120260953,0.0,hcrd_guided_adaptive,sigma=1.74029;adaptive,0.06796795174972158,0.04170874920833028,0.06796795174972156,0.04170874920833027,0.5,11
38,variable,120260953,0.0,affine_ls,degree=1,0.09221413809727798,0.05658749837753434,0.09221413809727798,0.05658749837753434,,
38,variable,120260953,0.0,moving_average_oracle,window=129,0.039667734261976374,0.0243422309692044,0.039667734261976374,0.0243422309692044,,
38,variable,120260953,0.0,gaussian_oracle,sigma=32,0.03502978046473604,0.021496135908384614,0.03502978046473604,0.021496135908384614,,
38,variable,120260953,0.0,fourier_oracle,bins=3,0.0747021792864231,0.04584122929945302,0.0747021792864231,0.04584122929945302,,
38,variable,120260953,0.0,rdp_oracle_budget,epsilon=2.1405695;knots=2,0.060305284321874444,0.03700652903268365,0.060305284321874444,0.03700652903268365,,
39,variable,120260954,0.0,hcrd_centered,none,0.028194956195692504,0.028430639980798852,0.028194956195692504,0.028430639980798852,1.0,9
39,variable,120260954,0.0,hcrd_legacy,none,0.00828675230276719,0.008356021896073148,0.00828675230276719,0.008356021896073148,1.0,9
39,variable,120260954,0.0,hcrd_robust,z=3.5,0.6181128020035247,0.6232796539676763,0.6181128020035246,0.6232796539676762,0.0,2
39,variable,120260954,0.0,hcrd_guided_fixed,sigma=2,0.12114157422735984,0.12215420586790865,0.12114157422735984,0.12215420586790865,0.0,11
39,variable,120260954,0.0,hcrd_guided_oracle,sigma=1,0.06386399353336025,0.0643978375167834,0.06386399353336025,0.0643978375167834,0.5,11
39,variable,120260954,0.0,hcrd_guided_adaptive,sigma=1.90895;adaptive,0.12106314905955641,0.12207512513815763,0.12106314905955641,0.12207512513815763,0.0,11
39,variable,120260954,0.0,affine_ls,degree=1,0.25663471045898495,0.25877993953935097,0.25663471045898495,0.25877993953935097,,
39,variable,120260954,0.0,moving_average_oracle,window=129,0.09628558612550803,0.09709044466941702,0.09628558612550803,0.09709044466941702,,
39,variable,120260954,0.0,gaussian_oracle,sigma=32,0.07685255126426,0.07749496759047537,0.07685255126426,0.07749496759047537,,
39,variable,120260954,0.0,fourier_oracle,bins=3,0.04739291236507732,0.04778907332719725,0.04739291236507732,0.04778907332719725,,
39,variable,120260954,0.0,rdp_oracle_budget,epsilon=2.1389757;knots=2,0.6181128020035247,0.6232796539676763,0.6181128020035246,0.6232796539676762,,
40,variable,120260955,0.0,hcrd_centered,none,0.016027588672559826,0.007700779802935089,0.016027588672559826,0.007700779802935089,1.0,9
40,variable,120260955,0.0,hcrd_legacy,none,0.004781376286860398,0.0022973091394044745,0.004781376286860396,0.002297309139404474,1.0,9
40,variable,120260955,0.0,hcrd_robust,z=3.5,0.034604832131251415,0.016626592920776454,0.034604832131251415,0.016626592920776454,0.25,3
40,variable,120260955,0.0,hcrd_guided_fixed,sigma=2,0.054130353941585,0.02600802559107037,0.05413035394158499,0.026008025591070367,0.375,11
40,variable,120260955,0.0,hcrd_guided_oracle,sigma=1,0.03844918243610672,0.018473688936768037,0.038449182436106726,0.01847368893676804,0.5,11
40,variable,120260955,0.0,hcrd_guided_adaptive,sigma=1.4963;adaptive,0.04966142709349265,0.023860839116819063,0.04966142709349265,0.023860839116819063,0.375,11
40,variable,120260955,0.0,affine_ls,degree=1,0.05028446678944075,0.024160191165652097,0.05028446678944075,0.024160191165652097,,
40,variable,120260955,0.0,moving_average_oracle,window=65,0.06316350405510723,0.030348185634620002,0.06316350405510725,0.03034818563462001,,
40,variable,120260955,0.0,gaussian_oracle,sigma=32,0.06572500646257962,0.03157891137931073,0.06572500646257962,0.03157891137931073,,
40,variable,120260955,0.0,fourier_oracle,bins=3,0.4078808665322073,0.19597462869586005,0.4078808665322073,0.19597462869586005,,
40,variable,120260955,0.0,rdp_oracle_budget,epsilon=2.0489939;knots=2,0.09328128829984596,0.04481888546098372,0.09328128829984596,0.04481888546098372,,
41,variable,120260956,0.0,hcrd_centered,none,0.015286505469530448,0.005357119446913051,0.01528650546953045,0.005357119446913051,1.0,9
41,variable,120260956,0.0,hcrd_legacy,none,0.0056351296108933914,0.0019748177557365465,0.005635129610893393,0.001974817755736547,1.0,9
41,variable,120260956,0.0,hcrd_robust,z=3.5,0.18503645440953487,0.06484558490369008,0.18503645440953484,0.06484558490369007,0.25,3
41,variable,120260956,0.0,hcrd_guided_fixed,sigma=2,0.07151763907870935,0.025063186342328316,0.07151763907870935,0.025063186342328316,0.375,11
