record,beat_index,method,sampling_frequency,target_onset,target_fiducial,target_offset,detected_r_peak,predicted_onset,predicted_offset,success,failure_reason,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms
sel49,5,neurokit_dwt_ch1,250.0,151641,151657,151668,,,,0,unmatched_r_peak,,,,160.0
sel49,6,neurokit_dwt_ch1,250.0,151914,151930,151941,,,,0,unmatched_r_peak,,,,160.0
sel49,7,neurokit_dwt_ch1,250.0,152189,152203,152212,,,,0,unmatched_r_peak,,,,160.0
sel49,8,neurokit_dwt_ch1,250.0,152460,152475,152484,,,,0,unmatched_r_peak,,,,160.0
sel49,9,neurokit_dwt_ch1,250.0,152734,152747,152756,,,,0,unmatched_r_peak,,,,160.0
sel49,10,neurokit_dwt_ch1,250.0,153000,153016,153027,,,,0,unmatched_r_peak,,,,160.0
sel49,11,neurokit_dwt_ch1,250.0,153273,153286,153297,,,,0,unmatched_r_peak,,,,160.0
sel49,12,neurokit_dwt_ch1,250.0,153540,153557,153568,,,,0,unmatched_r_peak,,,,160.0
sel49,13,neurokit_dwt_ch1,250.0,153815,153830,153840,,,,0,unmatched_r_peak,,,,160.0
sel49,14,neurokit_dwt_ch1,250.0,154085,154100,154112,,,,0,unmatched_r_peak,,,,160.0
sel49,15,neurokit_dwt_ch1,250.0,154358,154371,154383,,,,0,unmatched_r_peak,,,,160.0
sel49,16,neurokit_dwt_ch1,250.0,154627,154642,154654,,,,0,unmatched_r_peak,,,,160.0
sel49,17,neurokit_dwt_ch1,250.0,154902,154914,154926,,,,0,unmatched_r_peak,,,,160.0
sel49,18,neurokit_dwt_ch1,250.0,155172,155186,155195,,,,0,unmatched_r_peak,,,,160.0
sel49,19,neurokit_dwt_ch1,250.0,155442,155457,155468,,,,0,unmatched_r_peak,,,,160.0
sel49,20,neurokit_dwt_ch1,250.0,155712,155727,155738,,,,0,unmatched_r_peak,,,,160.0
sel49,21,neurokit_dwt_ch1,250.0,155984,155998,156008,,,,0,unmatched_r_peak,,,,160.0
sel49,22,neurokit_dwt_ch1,250.0,156255,156268,156279,,,,0,unmatched_r_peak,,,,160.0
sel49,23,neurokit_dwt_ch1,250.0,156523,156538,156550,,,,0,unmatched_r_peak,,,,160.0
sel49,24,neurokit_dwt_ch1,250.0,156792,156807,156819,,,,0,unmatched_r_peak,,,,160.0
sel49,25,neurokit_dwt_ch1,250.0,157062,157075,157088,,,,0,unmatched_r_peak,,,,160.0
sel49,26,neurokit_dwt_ch1,250.0,158127,158144,158156,,,,0,unmatched_r_peak,,,,160.0
sel49,27,neurokit_dwt_ch1,250.0,158395,158410,158426,,,,0,unmatched_r_peak,,,,160.0
sel49,28,neurokit_dwt_ch1,250.0,158660,158673,158685,,,,0,unmatched_r_peak,,,,160.0
sel49,29,neurokit_dwt_ch1,250.0,158921,158936,158945,,,,0,unmatched_r_peak,,,,160.0
sel50,0,neurokit_dwt_ch0,250.0,150593,150613,150629,,,,0,missing_dwt_boundary,,,,160.0
sel50,1,neurokit_dwt_ch0,250.0,150935,150955,150970,,,,0,missing_dwt_boundary,,,,160.0
sel50,2,neurokit_dwt_ch0,250.0,151283,151299,151315,,,,0,missing_dwt_boundary,,,,160.0
sel50,3,neurokit_dwt_ch0,250.0,151523,151536,151554,151536,151496,151553,1,,-108.0,-4.0,104.0,56.0
sel50,4,neurokit_dwt_ch0,250.0,151847,151862,151879,151860,151821,151879,1,,-104.0,0.0,104.0,52.0
sel50,5,neurokit_dwt_ch0,250.0,152163,152179,152195,152177,152099,152195,1,,-256.0,0.0,256.0,128.0
sel50,6,neurokit_dwt_ch0,250.0,152511,152525,152542,152524,152460,152541,1,,-204.0,-4.0,200.0,104.0
sel50,7,neurokit_dwt_ch0,250.0,152767,152782,152800,152779,152741,152797,1,,-104.0,-12.0,92.0,58.0
sel50,8,neurokit_dwt_ch0,250.0,153127,153145,153165,153144,153093,153163,1,,-136.0,-8.0,128.0,72.0
sel50,9,neurokit_dwt_ch0,250.0,153598,153616,153629,153613,153590,153629,1,,-32.0,0.0,32.0,16.0
sel50,10,neurokit_dwt_ch0,250.0,154025,154037,154054,,,,0,missing_dwt_boundary,,,,160.0
sel50,11,neurokit_dwt_ch0,250.0,154500,154522,154535,154521,154500,154539,1,,0.0,16.0,16.0,8.0
sel50,12,neurokit_dwt_ch0,250.0,154978,154992,155007,154991,154950,155009,1,,-112.0,8.0,120.0,60.0
sel50,13,neurokit_dwt_ch0,250.0,155470,155485,155501,155482,155396,155500,1,,-296.0,-4.0,292.0,150.0
sel50,14,neurokit_dwt_ch0,250.0,155862,155874,155891,,,,0,missing_dwt_boundary,,,,160.0
sel50,15,neurokit_dwt_ch0,250.0,156083,156099,156117,156099,156038,156117,1,,-180.0,0.0,180.0,90.0
sel50,16,neurokit_dwt_ch0,250.0,156378,156393,156407,,,,0,missing_dwt_boundary,,,,160.0
sel50,17,neurokit_dwt_ch0,250.0,156612,156625,156640,156624,156559,156642,1,,-212.0,8.0,220.0,110.0
sel50,18,neurokit_dwt_ch0,250.0,157023,157045,157062,,,,0,missing_dwt_boundary,,,,160.0
sel50,19,neurokit_dwt_ch0,250.0,157425,157440,157456,,,,0,missing_dwt_boundary,,,,160.0
sel50,20,neurokit_dwt_ch0,250.0,157789,157801,157821,157800,157726,157818,1,,-252.0,-12.0,240.0,132.0
sel50,21,neurokit_dwt_ch0,250.0,158249,158262,158278,158262,158236,158280,1,,-52.0,8.0,60.0,30.0
sel50,22,neurokit_dwt_ch0,250.0,158559,158572,158588,,,,0,missing_dwt_boundary,,,,160.0
sel50,23,neurokit_dwt_ch0,250.0,159042,159060,159080,159059,159001,159077,1,,-164.0,-12.0,152.0,88.0
sel50,24,neurokit_dwt_ch0,250.0,159495,159509,159527,,,,0,missing_dwt_boundary,,,,160.0
sel50,25,neurokit_dwt_ch0,250.0,159878,159891,159908,,,,0,missing_dwt_boundary,,,,160.0
sel50,26,neurokit_dwt_ch0,250.0,160170,160184,160200,,,,0,missing_dwt_boundary,,,,160.0
sel50,27,neurokit_dwt_ch0,250.0,160493,160506,160527,160505,160474,160525,1,,-76.0,-8.0,68.0,42.0
sel50,28,neurokit_dwt_ch0,250.0,160807,160820,160835,160819,160788,160837,1,,-76.0,8.0,84.0,42.0
sel50,29,neurokit_dwt_ch0,250.0,161003,161016,161033,161016,160975,161034,1,,-112.0,4.0,116.0,58.0
sel50,30,neurokit_dwt_ch0,250.0,214877,214897,214922,214889,214835,214916,1,,-168.0,-24.0,144.0,96.0
sel50,31,neurokit_dwt_ch0,250.0,221617,221637,221665,221628,221555,221660,1,,-248.0,-20.0,228.0,134.0
sel50,0,neurokit_dwt_ch1,250.0,150593,150613,150629,,,,0,missing_dwt_boundary,,,,160.0
sel50,1,neurokit_dwt_ch1,250.0,150935,150955,150970,150952,150901,150971,1,,-136.0,4.0,140.0,70.0
sel50,2,neurokit_dwt_ch1,250.0,151283,151299,151315,,,,0,missing_dwt_boundary,,,,160.0
sel50,3,neurokit_dwt_ch1,250.0,151523,151536,151554,151534,151482,151552,1,,-164.0,-8.0,156.0,86.0
sel50,4,neurokit_dwt_ch1,250.0,151847,151862,151879,151859,151819,151877,1,,-112.0,-8.0,104.0,60.0
sel50,5,neurokit_dwt_ch1,250.0,152163,152179,152195,152176,152146,152194,1,,-68.0,-4.0,64.0,36.0
sel50,6,neurokit_dwt_ch1,250.0,152511,152525,152542,152523,152459,152540,1,,-208.0,-8.0,200.0,108.0
sel50,7,neurokit_dwt_ch1,250.0,152767,152782,152800,,,,0,missing_dwt_boundary,,,,160.0
sel50,8,neurokit_dwt_ch1,250.0,153127,153145,153165,,,,0,missing_dwt_boundary,,,,160.0
sel50,9,neurokit_dwt_ch1,250.0,153598,153616,153629,153612,153571,153628,1,,-108.0,-4.0,104.0,56.0
sel50,10,neurokit_dwt_ch1,250.0,154025,154037,154054,,,,0,missing_dwt_boundary,,,,160.0
sel50,11,neurokit_dwt_ch1,250.0,154500,154522,154535,154520,154499,154537,1,,-4.0,8.0,12.0,6.0
sel50,12,neurokit_dwt_ch1,250.0,154978,154992,155007,154990,154950,155008,1,,-112.0,4.0,116.0,58.0
sel50,13,neurokit_dwt_ch1,250.0,155470,155485,155501,155481,155395,155499,1,,-300.0,-8.0,292.0,154.0
sel50,14,neurokit_dwt_ch1,250.0,155862,155874,155891,,,,0,missing_dwt_boundary,,,,160.0
sel50,15,neurokit_dwt_ch1,250.0,156083,156099,156117,156098,156038,156115,1,,-180.0,-8.0,172.0,94.0
sel50,16,neurokit_dwt_ch1,250.0,156378,156393,156407,,,,0,missing_dwt_boundary,,,,160.0
sel50,17,neurokit_dwt_ch1,250.0,156612,156625,156640,156622,156557,156640,1,,-220.0,0.0,220.0,110.0
sel50,18,neurokit_dwt_ch1,250.0,157023,157045,157062,,,,0,missing_dwt_boundary,,,,160.0
sel50,19,neurokit_dwt_ch1,250.0,157425,157440,157456,,,,0,missing_dwt_boundary,,,,160.0
sel50,20,neurokit_dwt_ch1,250.0,157789,157801,157821,157799,157724,157817,1,,-260.0,-16.0,244.0,138.0
sel50,21,neurokit_dwt_ch1,250.0,158249,158262,158278,158261,158235,158279,1,,-56.0,4.0,60.0,30.0
sel50,22,neurokit_dwt_ch1,250.0,158559,158572,158588,,,,0,missing_dwt_boundary,,,,160.0
sel50,23,neurokit_dwt_ch1,250.0,159042,159060,159080,159057,159000,159076,1,,-168.0,-16.0,152.0,92.0
sel50,24,neurokit_dwt_ch1,250.0,159495,159509,159527,,,,0,missing_dwt_boundary,,,,160.0
sel50,25,neurokit_dwt_ch1,250.0,159878,159891,159908,,,,0,missing_dwt_boundary,,,,160.0
sel50,26,neurokit_dwt_ch1,250.0,160170,160184,160200,,,,0,missing_dwt_boundary,,,,160.0
sel50,27,neurokit_dwt_ch1,250.0,160493,160506,160527,160504,160460,160523,1,,-132.0,-16.0,116.0,74.0
sel50,28,neurokit_dwt_ch1,250.0,160807,160820,160835,160818,160787,160836,1,,-80.0,4.0,84.0,42.0
sel50,29,neurokit_dwt_ch1,250.0,161003,161016,161033,,,,0,missing_dwt_boundary,,,,160.0
sel50,30,neurokit_dwt_ch1,250.0,214877,214897,214922,214888,214832,214915,1,,-180.0,-28.0,152.0,104.0
sel50,31,neurokit_dwt_ch1,250.0,221617,221637,221665,221627,221594,221659,1,,-92.0,-24.0,68.0,58.0
sel51,0,neurokit_dwt_ch0,250.0,150496,150510,150519,150509,150463,150526,1,,-132.0,28.0,160.0,80.0
sel51,1,neurokit_dwt_ch0,250.0,150802,150814,150826,150813,150766,150831,1,,-144.0,20.0,164.0,82.0
sel51,2,neurokit_dwt_ch0,250.0,151108,151119,151131,151118,151072,151136,1,,-144.0,20.0,164.0,82.0
sel51,3,neurokit_dwt_ch0,250.0,151407,151420,151429,151419,151373,151437,1,,-136.0,32.0,168.0,84.0
sel51,4,neurokit_dwt_ch0,250.0,151707,151719,151730,151718,151672,151736,1,,-140.0,24.0,164.0,82.0
sel51,5,neurokit_dwt_ch0,250.0,152012,152023,152034,152023,151975,152040,1,,-148.0,24.0,172.0,86.0
sel51,6,neurokit_dwt_ch0,250.0,152318,152328,152337,152328,152281,152345,1,,-148.0,32.0,180.0,90.0
sel51,7,neurokit_dwt_ch0,250.0,152615,152626,152638,152626,152580,152645,1,,-140.0,28.0,168.0,84.0
sel51,8,neurokit_dwt_ch0,250.0,152910,152923,152934,152922,152874,152940,1,,-144.0,24.0,168.0,84.0
sel51,9,neurokit_dwt_ch0,250.0,153195,153207,153217,153207,153158,153221,1,,-148.0,16.0,164.0,82.0
sel51,10,neurokit_dwt_ch0,250.0,153488,153499,153510,153498,153449,153517,1,,-156.0,28.0,184.0,92.0
sel51,11,neurokit_dwt_ch0,250.0,153798,153809,153822,153808,153763,153828,1,,-140.0,24.0,164.0,82.0
sel51,12,neurokit_dwt_ch0,250.0,154102,154114,154125,154113,154066,154131,1,,-144.0,24.0,168.0,84.0
sel51,13,neurokit_dwt_ch0,250.0,154411,154421,154434,154420,154374,154439,1,,-148.0,20.0,168.0,84.0
sel51,14,neurokit_dwt_ch0,250.0,154718,154729,154740,154728,154678,154745,1,,-160.0,20.0,180.0,90.0
sel51,15,neurokit_dwt_ch0,250.0,155017,155028,155039,155027,154980,155045,1,,-148.0,24.0,172.0,86.0
sel51,16,neurokit_dwt_ch0,250.0,155320,155332,155350,155331,155285,155349,1,,-140.0,-4.0,136.0,72.0
sel51,17,neurokit_dwt_ch0,250.0,155628,155639,155650,155639,155587,155656,1,,-164.0,24.0,188.0,94.0
sel51,18,neurokit_dwt_ch0,250.0,155931,155943,155953,155942,155910,155960,1,,-84.0,28.0,112.0,56.0
sel51,19,neurokit_dwt_ch0,250.0,156226,156240,156250,156239,156191,156257,1,,-140.0,28.0,168.0,84.0
sel51,20,neurokit_dwt_ch0,250.0,156512,156523,156534,156522,156473,156536,1,,-156.0,8.0,164.0,82.0
sel51,21,neurokit_dwt_ch0,250.0,156812,156824,156837,156823,156774,156841,1,,-152.0,16.0,168.0,84.0
sel51,22,neurokit_dwt_ch0,250.0,157119,157130,157143,157130,157083,157147,1,,-144.0,16.0,160.0,80.0
sel51,23,neurokit_dwt_ch0,250.0,157422,157432,157441,157432,157385,157467,1,,-148.0,104.0,252.0,126.0
sel51,24,neurokit_dwt_ch0,250.0,157721,157738,157747,157737,157689,157756,1,,-128.0,36.0,164.0,82.0
sel51,25,neurokit_dwt_ch0,250.0,158033,158045,158054,158044,157998,158061,1,,-140.0,28.0,168.0,84.0
sel51,26,neurokit_dwt_ch0,250.0,158335,158347,158360,158346,158300,158363,1,,-140.0,12.0,152.0,76.0
sel51,27,neurokit_dwt_ch0,250.0,158639,158650,158659,158649,158602,158666,1,,-148.0,28.0,176.0,88.0
sel51,28,neurokit_dwt_ch0,250.0,158941,158953,158963,158952,158924,158972,1,,-68.0,36.0,104.0,52.0
sel51,29,neurokit_dwt_ch0,250.0,159250,159261,159271,159260,159213,159279,1,,-148.0,32.0,180.0,90.0
sel51,0,neurokit_dwt_ch1,250.0,150496,150510,150519,150508,150462,150526,1,,-136.0,28.0,164.0,82.0
sel51,1,neurokit_dwt_ch1,250.0,150802,150814,150826,150813,150765,150830,1,,-148.0,16.0,164.0,82.0
sel51,2,neurokit_dwt_ch1,250.0,151108,151119,151131,151117,151071,151134,1,,-148.0,12.0,160.0,80.0
sel51,3,neurokit_dwt_ch1,250.0,151407,151420,151429,151419,151372,151437,1,,-140.0,32.0,172.0,86.0
sel51,4,neurokit_dwt_ch1,250.0,151707,151719,151730,151718,151671,151735,1,,-144.0,20.0,164.0,82.0
sel51,5,neurokit_dwt_ch1,250.0,152012,152023,152034,152022,151974,152040,1,,-152.0,24.0,176.0,88.0
sel51,6,neurokit_dwt_ch1,250.0,152318,152328,152337,152327,152281,152345,1,,-148.0,32.0,180.0,90.0
sel51,7,neurokit_dwt_ch1,250.0,152615,152626,152638,152625,152579,152643,1,,-144.0,20.0,164.0,82.0
sel51,8,neurokit_dwt_ch1,250.0,152910,152923,152934,152922,152874,152939,1,,-144.0,20.0,164.0,82.0
sel51,9,neurokit_dwt_ch1,250.0,153195,153207,153217,153206,153157,153248,1,,-152.0,124.0,276.0,138.0
sel51,10,neurokit_dwt_ch1,250.0,153488,153499,153510,153498,153448,153523,1,,-160.0,52.0,212.0,106.0
sel51,11,neurokit_dwt_ch1,250.0,153798,153809,153822,153808,153782,153828,1,,-64.0,24.0,88.0,44.0
sel51,12,neurokit_dwt_ch1,250.0,154102,154114,154125,154113,154066,154132,1,,-144.0,28.0,172.0,86.0
sel51,13,neurokit_dwt_ch1,250.0,154411,154421,154434,154420,154373,154439,1,,-152.0,20.0,172.0,86.0
sel51,14,neurokit_dwt_ch1,250.0,154718,154729,154740,154728,154680,154744,1,,-152.0,16.0,168.0,84.0
sel51,15,neurokit_dwt_ch1,250.0,155017,155028,155039,155027,154979,155046,1,,-152.0,28.0,180.0,90.0
sel51,16,neurokit_dwt_ch1,250.0,155320,155332,155350,155331,155284,155348,1,,-144.0,-8.0,136.0,76.0
sel51,17,neurokit_dwt_ch1,250.0,155628,155639,155650,155638,155589,155655,1,,-156.0,20.0,176.0,88.0
sel51,18,neurokit_dwt_ch1,250.0,155931,155943,155953,155942,155911,155959,1,,-80.0,24.0,104.0,52.0
sel51,19,neurokit_dwt_ch1,250.0,156226,156240,156250,156239,156190,156256,1,,-144.0,24.0,168.0,84.0
sel51,20,neurokit_dwt_ch1,250.0,156512,156523,156534,156522,156473,156536,1,,-156.0,8.0,164.0,82.0
sel51,21,neurokit_dwt_ch1,250.0,156812,156824,156837,156823,156773,156841,1,,-156.0,16.0,172.0,86.0
sel51,22,neurokit_dwt_ch1,250.0,157119,157130,157143,157129,157083,157146,1,,-144.0,12.0,156.0,78.0
sel51,23,neurokit_dwt_ch1,250.0,157422,157432,157441,157431,157385,157452,1,,-148.0,44.0,192.0,96.0
sel51,24,neurokit_dwt_ch1,250.0,157721,157738,157747,157737,157688,157756,1,,-132.0,36.0,168.0,84.0
sel51,25,neurokit_dwt_ch1,250.0,158033,158045,158054,158044,157997,158061,1,,-144.0,28.0,172.0,86.0
sel51,26,neurokit_dwt_ch1,250.0,158335,158347,158360,158346,158300,158363,1,,-140.0,12.0,152.0,76.0
sel51,27,neurokit_dwt_ch1,250.0,158639,158650,158659,158649,158601,158666,1,,-152.0,28.0,180.0,90.0
sel51,28,neurokit_dwt_ch1,250.0,158941,158953,158963,158952,158904,158972,1,,-148.0,36.0,184.0,92.0
sel51,29,neurokit_dwt_ch1,250.0,159250,159261,159271,159260,159212,159277,1,,-152.0,24.0,176.0,88.0
sel52,0,neurokit_dwt_ch0,250.0,150302,150314,150322,150312,150283,150338,1,,-76.0,64.0,140.0,70.0
sel52,1,neurokit_dwt_ch0,250.0,150464,150472,150484,150471,150441,150490,1,,-92.0,24.0,116.0,58.0
sel52,2,neurokit_dwt_ch0,250.0,150622,150632,150642,,,,0,missing_dwt_boundary,,,,160.0
sel52,3,neurokit_dwt_ch0,250.0,150781,150791,150801,150790,150740,150820,1,,-164.0,76.0,240.0,120.0
sel52,4,neurokit_dwt_ch0,250.0,150938,150949,150960,150948,150922,150973,1,,-64.0,52.0,116.0,58.0
sel52,5,neurokit_dwt_ch0,250.0,151096,151107,151118,151106,151057,151129,1,,-156.0,44.0,200.0,100.0
sel52,6,neurokit_dwt_ch0,250.0,151255,151267,151285,151266,151235,151290,1,,-80.0,20.0,100.0,50.0
sel52,7,neurokit_dwt_ch0,250.0,151412,151424,151434,151423,151392,151447,1,,-80.0,52.0,132.0,66.0
sel52,8,neurokit_dwt_ch0,250.0,151570,151581,151595,151579,151555,151608,1,,-60.0,52.0,112.0,56.0
sel52,9,neurokit_dwt_ch0,250.0,151727,151739,151747,151737,151709,151756,1,,-72.0,36.0,108.0,54.0
sel52,10,neurokit_dwt_ch0,250.0,151887,151899,151911,151897,151867,151925,1,,-80.0,56.0,136.0,68.0
sel52,11,neurokit_dwt_ch0,250.0,152046,152058,152069,152056,152027,152070,1,,-76.0,4.0,80.0,40.0
sel52,12,neurokit_dwt_ch0,250.0,152204,152215,152228,152213,152184,152242,1,,-80.0,56.0,136.0,68.0
sel52,13,neurokit_dwt_ch0,250.0,152355,152370,152383,152368,152343,152390,1,,-48.0,28.0,76.0,38.0
sel52,14,neurokit_dwt_ch0,250.0,152514,152529,152542,152527,152504,152548,1,,-40.0,24.0,64.0,32.0
sel52,15,neurokit_dwt_ch0,250.0,152672,152684,152697,152682,152654,152706,1,,-72.0,36.0,108.0,54.0
sel52,16,neurokit_dwt_ch0,250.0,152833,152843,152857,152841,152815,152860,1,,-72.0,12.0,84.0,42.0
sel52,17,neurokit_dwt_ch0,250.0,152988,153000,153012,152998,152974,153025,1,,-56.0,52.0,108.0,54.0
sel52,18,neurokit_dwt_ch0,250.0,153144,153154,153165,153153,153132,153170,1,,-48.0,20.0,68.0,34.0
sel52,19,neurokit_dwt_ch0,250.0,153301,153311,153320,153309,153283,153322,1,,-72.0,8.0,80.0,40.0
sel52,20,neurokit_dwt_ch0,250.0,153457,153468,153477,153466,153448,153478,1,,-36.0,4.0,40.0,20.0
sel52,21,neurokit_dwt_ch0,250.0,153615,153627,153636,153625,153602,153646,1,,-52.0,40.0,92.0,46.0
sel52,22,neurokit_dwt_ch0,250.0,153773,153786,153800,153785,153767,153806,1,,-24.0,24.0,48.0,24.0
sel52,23,neurokit_dwt_ch0,250.0,153931,153941,153952,153939,153917,153961,1,,-56.0,36.0,92.0,46.0
sel52,24,neurokit_dwt_ch0,250.0,154087,154100,154116,154099,154074,154122,1,,-52.0,24.0,76.0,38.0
sel52,25,neurokit_dwt_ch0,250.0,154247,154259,154268,154257,154235,154280,1,,-48.0,48.0,96.0,48.0
sel52,26,neurokit_dwt_ch0,250.0,154405,154416,154429,154415,154388,154442,1,,-68.0,52.0,120.0,60.0
sel52,27,neurokit_dwt_ch0,250.0,154561,154573,154588,154571,154547,154589,1,,-56.0,4.0,60.0,30.0
sel52,28,neurokit_dwt_ch0,250.0,154715,154729,154742,154727,154702,154746,1,,-52.0,16.0,68.0,34.0
sel52,29,neurokit_dwt_ch0,250.0,154871,154884,154894,154883,154869,154904,1,,-8.0,40.0,48.0,24.0
sel52,0,neurokit_dwt_ch1,250.0,150302,150314,150322,,,,0,unmatched_r_peak,,,,160.0
sel52,1,neurokit_dwt_ch1,250.0,150464,150472,150484,150461,150448,150479,1,,-64.0,-20.0,44.0,42.0
sel52,2,neurokit_dwt_ch1,250.0,150622,150632,150642,,,,0,unmatched_r_peak,,,,160.0
sel52,3,neurokit_dwt_ch1,250.0,150781,150791,150801,150780,150764,150797,1,,-68.0,-16.0,52.0,42.0
sel52,4,neurokit_dwt_ch1,250.0,150938,150949,150960,150938,150890,150955,1,,-192.0,-20.0,172.0,106.0
sel52,5,neurokit_dwt_ch1,250.0,151096,151107,151118,151096,151067,151113,1,,-116.0,-20.0,96.0,68.0
sel52,6,neurokit_dwt_ch1,250.0,151255,151267,151285,151256,151247,151273,1,,-32.0,-48.0,-16.0,40.0
sel52,7,neurokit_dwt_ch1,250.0,151412,151424,151434,151413,151386,151430,1,,-104.0,-16.0,88.0,60.0
sel52,8,neurokit_dwt_ch1,250.0,151570,151581,151595,151591,151572,151601,1,,8.0,24.0,16.0,16.0
sel52,9,neurokit_dwt_ch1,250.0,151727,151739,151747,,,,0,unmatched_r_peak,,,,160.0
sel52,10,neurokit_dwt_ch1,250.0,151887,151899,151911,,,,0,unmatched_r_peak,,,,160.0
sel52,11,neurokit_dwt_ch1,250.0,152046,152058,152069,,,,0,unmatched_r_peak,,,,160.0
sel52,12,neurokit_dwt_ch1,250.0,152204,152215,152228,152204,152156,152221,1,,-192.0,-28.0,164.0,110.0
sel52,13,neurokit_dwt_ch1,250.0,152355,152370,152383,152359,152329,152376,1,,-104.0,-28.0,76.0,66.0
sel52,14,neurokit_dwt_ch1,250.0,152514,152529,152542,152518,152500,152536,1,,-56.0,-24.0,32.0,40.0
sel52,15,neurokit_dwt_ch1,250.0,152672,152684,152697,,,,0,unmatched_r_peak,,,,160.0
sel52,16,neurokit_dwt_ch1,250.0,152833,152843,152857,,,,0,unmatched_r_peak,,,,160.0
sel52,17,neurokit_dwt_ch1,250.0,152988,153000,153012,152989,152980,153006,1,,-32.0,-24.0,8.0,28.0
sel52,18,neurokit_dwt_ch1,250.0,153144,153154,153165,153143,153127,153160,1,,-68.0,-20.0,48.0,44.0
sel52,19,neurokit_dwt_ch1,250.0,153301,153311,153320,153300,153279,153317,1,,-88.0,-12.0,76.0,50.0
sel52,20,neurokit_dwt_ch1,250.0,153457,153468,153477,153457,153448,153474,1,,-36.0,-12.0,24.0,24.0
sel52,21,neurokit_dwt_ch1,250.0,153615,153627,153636,,,,0,unmatched_r_peak,,,,160.0
sel52,22,neurokit_dwt_ch1,250.0,153773,153786,153800,153775,153765,153793,1,,-32.0,-28.0,4.0,30.0
sel52,23,neurokit_dwt_ch1,250.0,153931,153941,153952,153930,153904,153947,1,,-108.0,-20.0,88.0,64.0
sel52,24,neurokit_dwt_ch1,250.0,154087,154100,154116,154089,154070,154107,1,,-68.0,-36.0,32.0,52.0
sel52,25,neurokit_dwt_ch1,250.0,154247,154259,154268,154248,154236,154265,1,,-44.0,-12.0,32.0,28.0
sel52,26,neurokit_dwt_ch1,250.0,154405,154416,154429,154405,154395,154423,1,,-40.0,-24.0,16.0,32.0
sel52,27,neurokit_dwt_ch1,250.0,154561,154573,154588,154563,154553,154580,1,,-32.0,-32.0,0.0,32.0
sel52,28,neurokit_dwt_ch1,250.0,154715,154729,154742,154718,154711,154736,1,,-16.0,-24.0,-8.0,20.0
sel52,29,neurokit_dwt_ch1,250.0,154871,154884,154894,154874,154866,154890,1,,-20.0,-16.0,4.0,18.0
sel803,0,neurokit_dwt_ch0,250.0,150208,150218,150227,150217,150192,150229,1,,-64.0,8.0,72.0,36.0
sel803,1,neurokit_dwt_ch0,250.0,150424,150434,150442,150433,150410,150445,1,,-56.0,12.0,68.0,34.0
sel803,2,neurokit_dwt_ch0,250.0,150643,150654,150661,150652,150609,150665,1,,-136.0,16.0,152.0,76.0
sel803,3,neurokit_dwt_ch0,250.0,150869,150878,150888,150877,150835,150889,1,,-136.0,4.0,140.0,70.0
sel803,4,neurokit_dwt_ch0,250.0,151090,151101,151110,151100,151058,151112,1,,-128.0,8.0,136.0,68.0
sel803,5,neurokit_dwt_ch0,250.0,151308,151320,151331,151319,151295,151331,1,,-52.0,0.0,52.0,26.0
sel803,6,neurokit_dwt_ch0,250.0,151528,151537,151546,151536,151496,151548,1,,-128.0,8.0,136.0,68.0
sel803,7,neurokit_dwt_ch0,250.0,151751,151760,151768,151759,151718,151771,1,,-132.0,12.0,144.0,72.0
sel803,8,neurokit_dwt_ch0,250.0,151975,151985,151992,151984,151943,151996,1,,-128.0,16.0,144.0,72.0
sel803,9,neurokit_dwt_ch0,250.0,152199,152208,152218,152206,152166,152218,1,,-132.0,0.0,132.0,66.0
sel803,10,neurokit_dwt_ch0,250.0,152417,152430,152438,152428,152405,152441,1,,-48.0,12.0,60.0,30.0
sel803,11,neurokit_dwt_ch0,250.0,152645,152655,152664,152653,152628,152666,1,,-68.0,8.0,76.0,38.0
sel803,12,neurokit_dwt_ch0,250.0,152872,152885,152894,152883,152860,152896,1,,-48.0,8.0,56.0,28.0
sel803,13,neurokit_dwt_ch0,250.0,153105,153116,153126,153115,153092,153128,1,,-52.0,8.0,60.0,30.0
sel803,14,neurokit_dwt_ch0,250.0,153338,153342,153352,153341,153299,153353,1,,-156.0,4.0,160.0,80.0
sel803,15,neurokit_dwt_ch0,250.0,153559,153567,153576,153566,153525,153578,1,,-136.0,8.0,144.0,72.0
sel803,16,neurokit_dwt_ch0,250.0,153787,153798,153808,153797,153757,153809,1,,-120.0,4.0,124.0,62.0
sel803,17,neurokit_dwt_ch0,250.0,154014,154026,154052,154025,153983,154037,1,,-124.0,-60.0,64.0,92.0
sel803,18,neurokit_dwt_ch0,250.0,154915,154925,154934,154924,154883,154935,1,,-128.0,4.0,132.0,66.0
sel803,19,neurokit_dwt_ch0,250.0,155137,155147,155155,155146,155105,155158,1,,-128.0,12.0,140.0,70.0
sel803,20,neurokit_dwt_ch0,250.0,155358,155368,155381,155366,155324,155379,1,,-136.0,-8.0,128.0,72.0
sel803,21,neurokit_dwt_ch0,250.0,155573,155584,155593,155583,155542,155595,1,,-124.0,8.0,132.0,66.0
sel803,22,neurokit_dwt_ch0,250.0,155789,155802,155809,155801,155760,155813,1,,-116.0,16.0,132.0,66.0
sel803,23,neurokit_dwt_ch0,250.0,156018,156025,156034,156024,155981,156036,1,,-148.0,8.0,156.0,78.0
